都道府県コード又は市町村コード,No,都道府県名,市区町村名,事業所名,事業所名カナ,サービスの種類,住所,方書（ビル名等）,緯度,経度,電話番号,FAX番号,法人番号,法人の名称,事業所番号,利用可能曜日,利用可能曜日特記事項,定員,URL,高齢者の方と障害者の方が同時一体的に利用できるサービス,介護保険サービスの指定状況,障害福祉サービスの指定状況,備考
042129,0491200291,宮城県,登米市,ケアハウス登米,ケアハウストメ,地域密着型特定施設入居者生活介護（軽費老人ホーム）,宮城県登米市登米町寺池辺室山27-2,,38.659873200000000,141.272704100000050,0220-53-7230,0220-53-7229,,社会福祉補人　登米福祉会,0491200291,,,,,,,,
053481,0592200059,秋田県,三種町,ケアハウス　みたね,ケアハウス　ミタネ,地域密着型特定施設入居者生活介護（軽費老人ホーム）,秋田県山本郡三種町森岳字木戸沢１００－４７,,40.083797600000000,140.088823999999930,0185-72-4555,0185-72-4556,5410005004009,社会福祉法人　双山会,0592200059,,,0,http://www.moritake-onsen.com/,,,,
052124,0590800082,秋田県,大仙市,軽費老人ホーム　テンダーヒルズ,ケイヒロウジンホーム　テンダーヒルズ,地域密着型特定施設入居者生活介護（軽費老人ホーム）,秋田県大仙市内小友字明通36番2,,39.431800900000000,140.438250400000010,0187-68-2611,0187-68-3766,5410005004594,社会福祉法人　あけとおり会,0590800082,,,0,http://tenderhills.blog27.fc2.com/,,,,
052132,0591100169,秋田県,北秋田市,特定ケアハウス　さわやか寮,トクテイケアハウス　サワヤカリョウ,地域密着型特定施設入居者生活介護（軽費老人ホーム）,秋田県北秋田市上杉字金沢162-1,,40.185689800000030,140.351391100000000,0186-78-5151,0186-78-5150,4410005003234,社会福祉法人秋田県民生協会,0591100169,,,0,http://aki-minsei.jp,,,,
052078,0590700118,秋田県,湯沢市,ケアハウスさつき,ケアハウスサツキ,地域密着型特定施設入居者生活介護（軽費老人ホーム）,秋田県湯沢市愛宕町三丁目7番46号,,39.149930600000000,140.489444500000000,0183-72-7100,0183-72-7102,2410005005752,社会福祉法人かむろ,0590700118,,,,http://sumire7100.jp/,,,,
053031,0592000038,秋田県,小坂町,ケアハウスわかば,ケアハウスワカバ,地域密着型特定施設入居者生活介護（軽費老人ホーム）,秋田県鹿角郡小坂町小坂字上谷地26番地,,40.330761400000000,140.735336299999970,0186-29-3660,0186-29-3666,1410005003360,社会福祉法人小坂ふくし会,0592000038,,,22,,,,,
112402,1196100026,埼玉県,幸手市,地域密着型軽費老人ホームみゆきの里,ミユキノサト,地域密着型特定施設入居者生活介護（軽費老人ホーム）,埼玉県幸手市松石東220番2,,36.090420399999990,139.715021900000000,0480-43-7671,0480-43-7672,,みゆき会,1196100026,,,0,http://miyukinosato.on.omisenomikata.jp/,,,,
112101,1193800149,埼玉県,加須市,ケアハウスみずほの里,ケアハウスミズホノサト,地域密着型特定施設入居者生活介護（軽費老人ホーム）,埼玉県加須市平永142,,36.125925700000000,139.569259000000000,0480-61-2228,0480-61-2515,1030005004645,社会福祉法人さきたま会,1193800149,,,,http://www.sakitamakai.jp,,,,
112119,1194300149,埼玉県,本庄市,ケアハウスグリーンピース,ケアハウスグリーンピース,地域密着型特定施設入居者生活介護（軽費老人ホーム）,埼玉県本庄市栗崎１０５－１,,36.216310142828530,139.187481968894960,0495-71-5511,0495-71-5507,9030005009389,社会福祉法人　宥和,1194300149,,,0,yuwa.or.jp,,,,
112089,1192500013,埼玉県,所沢市,地域密着型ケアハウス　飛鳥野の森,チイキミッチャクガタケアハウス　アスカノノモリ,地域密着型特定施設入居者生活介護（軽費老人ホーム）,所沢市神米金５０５－１地域密着型高齢者施設　飛鳥野の森,地域密着型高齢者施設　飛鳥野の森,35.821854400000000,139.453530199999930,04-2990-1080,04-2990-2585,,社会福祉法人　博寿会,1192500013,,,29,http://care-net.biz/11/asukano/,,,,
112291,1192300075,埼玉県,和光市,地域密着型特定施設入居者生活介護ケアハウス桜の里,チイキミッチャクガタトクテイシセツニュウキョシャセイカツカイゴケアハウスサクラノサト,地域密着型特定施設入居者生活介護（軽費老人ホーム）,和光市新倉８－２３－２,,35.801994500000000,139.631379700000020,048-450-5656,048-466-4990,2030005006987,社会福祉法人和光福祉会,1192300075,,,29,http://www.fukusi.or.jp/,,,,
131075,1390700233,東京都,墨田区,さんいくハイツ立花,サンイクハイツタチバナ,地域密着型特定施設入居者生活介護（軽費老人ホーム）,東京都墨田区立花1丁目25番12号,,35.704925100000000,139.831466600000000,03-6861-8775,03-5631-8670,7010605000627,社会福祉法人　賛育会,1390700233,,,0,http://www.san-ikukai.or.jp/sumida/seifu/,,,,
131091,1390900155,東京都,品川区,ケアホーム東大井,ケアホームヒガシオオイ,地域密着型特定施設入居者生活介護（軽費老人ホーム）,東京都品川区東大井5-8-12,,35.607637600000000,139.737902399999940,03-5783-0753,03-5783-0750,1011501007291,株式会社大起エンゼルヘルプ,1390900155,,,0,http://www.enzeru.co.jp,,,,
131229,1392200026,東京都,葛飾区,特定施設入居者生活介護　ル・ソラリオン葛飾,トクテイシセツニュウキョシャセイカツカイゴ　ル・ソラリオンカツシカ,地域密着型特定施設入居者生活介護（軽費老人ホーム）,東京都葛飾区青戸４－１６－７,,35.750946100000000,139.850078899999970,03-3601-3711,03-3601-3716,5270005004221,社会福祉法人敬仁会,1392200026,,,20,https://www.med-wel.jp/katushika/,,,,
152081,1590800049,新潟県,小千谷市,ケアハウスひう,ケアハウスヒウ,地域密着型特定施設入居者生活介護（軽費老人ホーム）,小千谷市大字ひ生乙１３８９－６,,37.303509498912850,138.811225040597500,0258-83-2290,0258-83-2259,9110005011270,社会福祉法人長岡老人福祉協会,1590800049,,,0,https://warabien.jp,,,,
174611,1791700014,石川県,穴水町,ケアハウス聖頌園,ケアハウスセイショウエン,地域密着型特定施設入居者生活介護（軽費老人ホーム）,石川県鳳珠郡穴水町字上野壱字1番地,,37.238260400000000,136.899470200000000,0768-52-3370,0768-52-3255,,牧羊福祉会,1791700014,,,0,http://www.bokuyoufukushikai.com,,,,
202177,2091700175,長野県,佐久市,ケアハウス佐久だいら南,ケアハウスサクダイラミナミ,地域密着型特定施設入居者生活介護（軽費老人ホーム）,長野県佐久市根々井816-1ケアハウス佐久だいら南,ケアハウス佐久だいら南,36.261958050089426,138.457894936909470,０２６７－６８－７６５４,０２６７－６８－７６５６,,山栄会,2091700175,,,29,http://www.carehouse-sakudaira.com,,,,
212130,2190500419,岐阜県,各務原市,地域密着型特定施設入居者生活介護　ジョイフル新那加,チイキミッチャクガタトクテイシセツニュウキョシャセイカツカイゴ　ジョイフルシンナカ,地域密着型特定施設入居者生活介護（軽費老人ホーム）,岐阜県各務原市那加新那加28-2,,35.399879800000000,136.832846099999980,058-380-5311,058-383-3581,7180005008238,社会福祉法人サン・ビジョン,2190500419,,,,https://sun-vision.or.jp/,,,,
222101,2292300031,静岡県,富士市,ケアハウス慈恩,ケアハウスジオン,地域密着型特定施設入居者生活介護（軽費老人ホーム）,富士市五味島281,,35.166608900000000,138.655066300000040,0545-66-0200,0545-66-0201,,社会福祉法人　岳陽会,2292300031,,,28,http://www.gakuyoukai.or.jp,,,,
222101,2292300155,静岡県,富士市,ケアハウス　わだの里,ケアハウス　ワダノサト,地域密着型特定施設入居者生活介護（軽費老人ホーム）,富士市今泉１丁目１１番７号,,35.163859300000000,138.690379799999960,0545-53-9916,0545-53-7022,6080005004207,社会福祉法人　慈照会,2292300155,,,20,http://www.jishoukai.com/,,,,
222101,2292300585,静岡県,富士市,みずほケアハウス,ミズホケアハウス,地域密着型特定施設入居者生活介護（軽費老人ホーム）,静岡県富士市瓜島町173-1,,35.164098100000000,138.675072900000030,0545-54-5400,0545-54-0-540,7080105003108,社会福祉法人　御山会,2292300585,,,29,htpp://mizuhocace.or.jp,,,,
221333,2297200426,静岡県,浜松市西区,ケアレジデンス東山,ケアレジデンスヒガシヤマ,地域密着型特定施設入居者生活介護（軽費老人ホーム）,浜松市西区大山町2957-1,,34.773289300000000,137.681200100000070,053-420-7001,053-420-7002,8080405000126,社会福祉法人　慶成会,2297200426,,,29,http://www.keiseikai6001.or.jp,,,,
221350,2297200442,静岡県,浜松市北区,ケアハウス　第２アドナイ館,ケアハウス　ダイニアドナイカン,地域密着型特定施設入居者生活介護（軽費老人ホーム）,静岡県浜松市北区三方原町3014-1,,34.791890299999984,137.695305999999960,053-582-8181,053-420-0456,1080405003358,社会福祉法人　十字の園,2297200442,,,20,www.jyuji.or.jp/hamamatsu_city/adonai2/,,,,
221368,2297200251,静岡県,浜松市浜北区,ケアハウスゆとりの郷,ケアハウスユトリノサト,地域密着型特定施設入居者生活介護（軽費老人ホーム）,浜松市浜北区平口2435-1,,34.795168300000000,137.767968600000020,053-587-1570,053-587-1502,5080405000351,医療法人社団明徳会,2297200251,,,,http://www.e-del.jp/yutori/index.html,,,,
232203,2393900028,愛知県,稲沢市,社会福祉法人　信竜会　ケアハウス信竜２號舘,シャカイフクシホウジン　シンリュウカイ　ケアハウスシンリュウニゴウカン,地域密着型特定施設入居者生活介護（軽費老人ホーム）,大塚北９丁目３３番,,35.242788800000000,136.799289600000060,0587-33-0015,0587-34-5557,7180005010490,社会福祉法人信竜会,2393900028,,,0,www.shinryu.jp,,,,
231151,2371501285,愛知県,名古屋市名東区,ケアハウス　シーダーヒルズ,ケアハウス　シーダーヒルズ,地域密着型特定施設入居者生活介護（軽費老人ホーム）,愛知県名古屋市名東区社台３丁目１９番地１ケアハウス　シーダーヒルズ,ケアハウス　シーダーヒルズ,35.174578100000000,137.002184400000030,052-774-8350,052-774-8351,,医療法人　杉山会,2371501285,,,20,http://www.sugiyamahp.com,,,,
262013,2692600220,京都府,福知山市,ケアハウスとだ,ケアハウストダ,地域密着型特定施設入居者生活介護（軽費老人ホーム）,福知山市字戸田１１５６番地,,35.306102800000000,135.172694600000000,0773-20-2111,0773-20-2110,,みつみ福祉会,2692600220,,,,http://www.mitsumi.or.jp/chtoda/,,,,
262021,2692700079,京都府,舞鶴市,ケアハウス　グリーンパーク愛宕,ケアハウス　グリーンパークアタゴ,地域密着型特定施設入居者生活介護（軽費老人ホーム）,京都府舞鶴市愛宕浜町3-5,,35.479466100000000,135.405017899999960,0773-65-2351,0773-65-2352,6130005011461,社会福祉法人　博愛福祉会,2692700079,,,,http://www.hakuaien.jp,,,,
272078,2790900498,大阪府,高槻市,ケアハウスますみ,ケアハウスマスミ,地域密着型特定施設入居者生活介護（軽費老人ホーム）,高槻市西之川原2丁目46番3号,,34.865844600000010,135.595212900000000,072-668-5005,072-668-5011,,社会福祉法人愛和会,2790900498,,,,http://www.aijinkai.or.jp/s-masumi/index.html,,,,
272078,2790900308,大阪府,高槻市,れんげ荘プラネットハウス,レンゲソウプラネットハウス,地域密着型特定施設入居者生活介護（軽費老人ホーム）,大阪府高槻市三島江4丁目14番26号,,34.799342835829610,135.610551723556430,072-678-5635,072-678-5637,8120905001800,社会福祉法人高志会,2790900308,,,0,http://www.rengesou.or.jp,,,,
272078,2790900274,大阪府,高槻市,大冠カーム小規模ケアハウス,オオカンムリカームショウキボケアハウス,地域密着型特定施設入居者生活介護（軽費老人ホーム）,大阪府高槻市須賀町65-10,,34.840201556640810,135.634896716532950,072-671-0055,072-671-0056,9120005013349,社会福祉法人大潤会,2790900274,,,,http://www.ojunkai.com,,,,
272094,2793200060,大阪府,守口市,ケアハウスなずな園,ケアハウスナズナエン,地域密着型特定施設入居者生活介護（軽費老人ホーム）,大阪府守口市八雲北町2丁目26番1号,,34.751132179779326,135.562510652114840,06-6997-7270,06-6997-7275,,社会福祉法人柏清会,2793200060,,,0,http://hakuseikai.jp,,,,
272094,2793200144,大阪府,守口市,ケアハウスすずな園,ケアハウススズナエン,地域密着型特定施設入居者生活介護（軽費老人ホーム）,大阪府守口市大宮通1-13-14,,34.732447239968990,135.574829995770300,06-6995-0038,06-6995-0039,,社会福祉法人柏清会,2793200144,,,0,http://www.hakuseikai.jp,,,,
282090,2894400049,兵庫県,豊岡市,ケアハウスたいよう,ケアハウスタイヨウ,地域密着型特定施設入居者生活介護（軽費老人ホーム）,兵庫県豊岡市但東町中山679-1,,35.494361200000000,134.995553200000020,0796-53-5566,0796-56-1170,,創生会,2894400049,,,20,http://i-souseikai.jp/,,,,
302040,3091500037,和歌山県,有田市,ケアハウス愛宕苑,ケアハウスアタゴエン,地域密着型特定施設入居者生活介護（軽費老人ホーム）,和歌山県有田市港町９－１,,34.089213700000000,135.114286099999960,0737-82-0600,0737-82-0606,4170005002509,社会福祉法人守皓会,3091500037,,,0,http://shukohkai.or.jp/,,,,
302015,3090100359,和歌山県,和歌山市,ケアハウス　竹の里園,ケアハウス　タケノサトエン,地域密着型特定施設入居者生活介護（軽費老人ホーム）,和歌山市明王寺１１,,34.213966925641660,135.254779823981500,073-466-2233,073-478-2255,,社会福祉法人　浩和会,3090100359,,,,https://www.takenosatoen.jp,,,,
302074,3092300015,和歌山県,新宮市,ケアハウス　はまゆう園,ケアハウス　ハマユウエン,地域密着型特定施設入居者生活介護（軽費老人ホーム）,新宮市井の沢10-13,,33.721899500000000,135.990549699999970,0735-23-0550,0735-23-0550,,社会福祉法人　真福会,3092300015,,,29,http://www.hamayuen.com/,,,,
304212,3092500085,和歌山県,那智勝浦町,ケアハウス「湯ごりの郷」,ケアハウスユゴリノサト,地域密着型特定施設入居者生活介護（軽費老人ホーム）,和歌山県東牟婁郡那智勝浦町湯川６１番地高瀬会地域密着型バーデンライフ・ケアセンター湯ごりの郷,高瀬会地域密着型バーデンライフ・ケアセンター湯ごりの郷,33.619297100000000,135.926895899999980,0735-52-1121,0735-52-1122,3170005005603,社会福祉法人高瀬会,3092500085,,,29,http://www.takasekai.or.jp/,,,,
313297,3191200041,鳥取県,八頭町,ケアハウスぬくもり,ケアハウスヌクモリ,地域密着型特定施設入居者生活介護（軽費老人ホーム）,鳥取県八頭郡八頭町郡家612番地1,,35.411059800000000,134.248504100000000,0858-73-0131,0858-71-0118,,社会福祉法人れしーぶ,3191200041,,,0,https://resi-bu.jp/ch_nukumori,,,,
322041,3290800055,島根県,益田市,あすかケアホーム,アスカケアホーム,地域密着型特定施設入居者生活介護（軽費老人ホーム）,益田市中島町イ１４５４－１,,34.696134000000000,131.825087899999970,0856-25-7779,0856-31-4520,,医療法人あすか,3290800055,,,20,http://www.asukaec.com,,,,
332143,3393400134,岡山県,真庭市,ケアハウス　高瀬,ケアハウスタカセ,地域密着型特定施設入居者生活介護（軽費老人ホーム）,岡山県真庭市中島393番地1高瀬ヒルサイドテラス,高瀬ヒルサイドテラス,35.072396600000005,133.749366499999950,0867-42-8086,0867-42-5585,6260005008338,社会福祉法人　恵神会,3393400134,,,20,http://f-keishinkai.jp/,,,,
392090,3990800074,高知県,土佐清水市,ケアハウス　ひだまり,ケアハウス　ヒダマリ,地域密着型特定施設入居者生活介護（軽費老人ホーム）,高知県土佐清水市天神町１４番１８ー１号,,32.783208068420560,132.955223593288800,０８８０‐８２‐５４４０,０８８０‐８２‐５４４１,,しゃかいふくしほうじん　じんしんかい,3990800074,,,0,http://www.jinshinkai.jp/,,,,
392014,3990100186,高知県,高知市,ケアハウスあじさいの里,ケアハウスアジサイノサト,地域密着型特定施設入居者生活介護（軽費老人ホーム）,高知県高知市春野町芳原1308-1,,33.505986900000000,133.514414900000020,088-837-5515,088-837-5535,5490005000371,社会福祉法人ふるさと会,3990100186,,,29,http://furusatokai.or.jp/,,,,
392090,3990800066,高知県,土佐清水市,小規模ｹｱﾊｳｽ　あんきな家（経費老人ﾎｰﾑ）,ショウキボ　ケアハウス　アンキナイエ,地域密着型特定施設入居者生活介護（軽費老人ホーム）,高知県土佐清水市加久見1473-215小規模ｹｱﾊｳｽ　あんきな家,小規模ｹｱﾊｳｽ　あんきな家,32.785550000000000,132.921868600000040,0880-82-0022,0880-83-0024,1490005002818,社会福祉法人清和会　あんきな家,3990800066,,,29,ankinaie@rice.ocn.ne.jp,,,,
394050,3992500193,高知県,梼原町,ケアハウスゆるり,ケアハウスユルリ,地域密着型特定施設入居者生活介護（軽費老人ホーム）,高知県高岡郡梼原町梼原1212番地2複合福祉施設YURURIゆすはら２F,複合福祉施設YURURIゆすはら２F,33.394147400000000,132.928201299999950,0889-65-1801,0889-65-1802,7490005006359,社会福祉法人梼原町社会福祉協議会,3992500193,,,0,https://www.yusuhara-shakyo.jp/,,,,
402028,4071501979,福岡県,大牟田市,ケアハウス　ま・めぞん,ケアハウス　マ・メゾン,地域密着型特定施設入居者生活介護（軽費老人ホーム）,福岡県大牟田市中町１丁目５番地１,,33.040188900000000,130.443746199999960,0944-41-5335,0944-41-5336,4290005012264,社会福祉法人　それいゆ,4071501979,,,20,http:/www.s-soreiyu.com,,,,
402206,4093300129,福岡県,宗像市,岬,ミサキ,地域密着型特定施設入居者生活介護（軽費老人ホーム）,福岡県宗像市上八７６２番地3,,33.877506600000000,130.531961799999980,0940-62-7200,0940-62-7220,8290005007756,社会福祉法人　彩幸会,4093300129,,,29,http://k-misaki.or.jp,,,,
406104,4099400030,福岡県,福智町,ケアハウス　ひかり,ケアハウス　ヒカリ,地域密着型特定施設入居者生活介護（軽費老人ホーム）,福岡県田川郡福智町伊方２４５０番地１９,,33.683132114273800,130.806110449355830,0947-47-3500,0947-47-3501,8290005005974,社会福祉法人　レーヴ福岡,4099400030,,,29,,,,,
401358,4091200065,福岡県,福岡市西区,ケアハウス　マイネスハウス福重,ケアハウス　マイネスハウスフクシゲ,地域密着型特定施設入居者生活介護（軽費老人ホーム）,福岡県福岡市西区福重２丁目３４－５,,33.563723900000000,130.320588499999980,092-892-3316,092-892-3344,3290005005046,社会福祉法人　千草会,4091200065,,,0,http://www.m-h.jp,,,,
401331,4091000044,福岡県,福岡市中央区,ケアハウスおざさ,ケアハウスオザサ,地域密着型特定施設入居者生活介護（軽費老人ホーム）,福岡市中央区小笹1丁目14－27,,33.563154900000000,130.389800100000000,092-526-2800,092-526-2802,2290005010559,社会福祉法人ふたば会,4091000044,,,18,http://tachiarai-kouseien.jp/ozasa/,,,,
462012,4690100849,鹿児島県,鹿児島市,清谿園ケアハウスしゅうゆう,セイケイエンケアハウスシュウユウ,地域密着型特定施設入居者生活介護（軽費老人ホーム）,山田町3802番地1清谿園ケアハウスしゅうゆう,清谿園ケアハウスしゅうゆう,31.573033200000000,130.491664799999970,099-275-9881,099-275-9880,6340005001391,社会福祉法人　恵心会,4690100849,,,29,http://www.seikeien.com,,,,
462012,4690100864,鹿児島県,鹿児島市,ケアハウスにじの郷小松原,ケアハウスニジノサトコマツバラ,地域密着型特定施設入居者生活介護（軽費老人ホーム）,鹿児島市小松原1丁目15-19,,31.538048400000000,130.533566800000020,099-210-5130,099-210-5223,7340005001382,社会福祉法人鹿児島虹の福祉会,4690100864,,,0,http://nizinosato.com/,,,,
