都道府県コード又は市町村コード,No,都道府県名,市区町村名,事業所名,事業所名カナ,サービスの種類,住所,方書（ビル名等）,緯度,経度,電話番号,FAX番号,法人番号,法人の名称,事業所番号,利用可能曜日,利用可能曜日特記事項,定員,URL,高齢者の方と障害者の方が同時一体的に利用できるサービス,介護保険サービスの指定状況,障害福祉サービスの指定状況,備考
022012,0210116257,青森県,青森市,南内科循環器科医院,ミナミナイカジュンカンキカイイン,介護療養型医療施設,青森市岡造道1丁目17-8,,40.825125100000000,140.786683499999980,017-741-1616,017-741-1818,,南内科循環器科医院,0210116257,,,0,,,,,
022012,0210117438,青森県,青森市,医療法人芙蓉会　芙蓉会病院,イリョウホウジンフヨウカイ　フヨウカイビョウイン,介護療養型医療施設,青森市大字雲谷字山吹９３番地の１,,40.749225247605980,140.778689495106500,017-738-2214,017-738-2249,3420005000677,医療法人芙蓉会,0210117438,,,0,http://www.fuyoukai.or.jp,,,,
022021,0210213567,青森県,弘前市,医療法人聖誠会石澤内科胃腸科,イリョウホウジンセイセイカイイシザワナイカイチョウカ,介護療養型医療施設,青森県弘前市新町１５１,,40.607212500000000,140.455255900000000,0172-34-3252,0172-34-3253,9420005004301,石澤内科胃腸科,0210213567,,,,http://www.myclinic.ne.jp/ishizawa/,,,,
022039,0210313607,青森県,八戸市,総合リハビリ美保野病院（介護療養型医療施設）,ソウゴウリハビリミホノビョウインカイゴリョウヨウガタイリョウシセツ,介護療養型医療施設,青森県八戸市大字大久保字大山３１－２,,40.488149900000000,141.578487499999940,0178-25-0111,0178-25-0115,8420005002693,医療法人　謙昌会,0210313607,,,39,,,,,
022039,0210314001,青森県,八戸市,八戸城北病院,ハチノヘジョウホクビョウイン,介護療養型医療施設,青森県八戸市石堂一丁目１４－１４,,40.529645100000000,141.480804600000060,0178-20-2222,0178-20-2228,,医療法人社団豊仁会,0210314001,,,0,http://www.jouhoku-hp.jp/,,,,
022039,0210314258,青森県,八戸市,みちのく記念病院,ミチノクキネンビョウイン,介護療養型医療施設,青森県八戸市小中野一丁目４番２２号,,40.517766700000000,141.508662700000060,0178-24-1000,0178-47-5001,,医療法人　杏林会,0210314258,,,0,http://www.kyourinkai.com/,,,,
022039,0210315974,青森県,八戸市,東八戸病院,ヒガシハチノヘビョウイン,介護療養型医療施設,青森県八戸市大字大久保字西ノ平２５－４４０,,40.500111700000000,141.556819600000040,0178-32-1551,0178-32-1550,,東八戸病院,0210315974,,,54,http://www.maru-navi.net/higashi-h-hp/,,,,
022055,0210511259,青森県,五所川原市,医療法人慈仁会尾野病院,イリョウホウジンジジンカイオノビョウイン,介護療養型医療施設,青森県五所川原市金木町朝日山453,,40.903436400000000,140.453351600000020,0173-53-2071,0173-53-3421,1420005003797,医療法人慈仁会　尾野病院,0210511259,,,0,http://www.ono-hospital.com,,,,
022080,0210810636,青森県,むつ市,むつリハビリテーション病院,ムツリハビリテーションビョウイン,介護療養型医療施設,青森県むつ市桜木町１３番１号,,41.251099200000000,141.131137299999980,0175-24-1211,0175-24-4820,,一部事務組合下北医療センター,0210810636,,,0,http://www.rihabiri-mutsu.jp,,,,
024121,0212511380,青森県,おいらせ町,医療法人正恵会石田温泉病院,イリョウホウジンセイケイカイ　イシダオンセンビョウイン,介護療養型医療施設,青森県上北郡おいらせ町上前田２１－１,,40.602348400000000,141.431269100000000,0178-52-3611,0178-52-3612,,医療法人　正恵会,0212511380,,,,,,,,
032018,0310110309,岩手県,盛岡市,遠山病院,トオヤマビョウイン,介護療養型医療施設,岩手県盛岡市下ノ橋町６－１４,,39.697050600000000,141.148856700000000,019-651-2111,019-624-6060,5400005000677,医療法人遠山病院,0310110309,,,66,http://www.toyama-byouin.jp,,,,
032077,0310710413,岩手県,久慈市,久慈恵愛病院,クジケイアイビョウイン,介護療養型医療施設,岩手県久慈市湊町第１７地割１００番地,,40.200670300000000,141.790286700000020,0194-52-2311,0194-52-2315,5400005005024,社団医療法人祥和会,0310710413,,,0,http://kujikeiai.jimdo.com/,,,,
033022,0372100180,岩手県,葛巻町,国民健康保険葛巻病院,コクミンケンコウホケンクズマキビョウイン,介護療養型医療施設,岩手県岩手郡葛巻町葛巻第１６地割１番地１,,40.040082400000000,141.437537300000030,0195-66-2311,0195-66-3343,,葛巻町,0372100180,,,0,http://www.town.kuzumaki.iwate.jp/bunya/hospital/,,,,
032018,0310114707,岩手県,盛岡市,医療法人共生会　松園第一病院,イリョウホウジンキョウセイカイ　マツゾノダイイチビョウイン,介護療養型医療施設,岩手県盛岡市東黒石野三丁目2番1号,,39.748359000000000,141.158857000000000,019-662-6111,019-661-2090,3400005000687,医療法人共生会,0310114707,,,0,http://www.matsuzono.jp,,,,
033031,0312110968,岩手県,岩手町,医療法人　徳政堂　佐渡医院,イリョウホウジン　トクセイドウ　サワタリイイン,介護療養型医療施設,岩手県岩手郡岩手町大字五日市第10地割175-15,,39.973831600000000,141.220087400000000,0195-62-3211,0195-62-1164,6400005002689,医療法人徳政堂,0312110968,,,0,http://www.sawatari-iin.com/,,,,
042030,0410310825,宮城県,塩竈市,及川内科医院,オイカワナイカイイン,介護療養型医療施設,宮城県塩釜市尾島町５－１６,,38.314645700000000,141.022991000000050,022-364-8986,022-364-8986,,及川内科医院,0410310825,,,13,https://oikawanaika.com,,,,
042137,0411310410,宮城県,栗原市,栗原市立栗駒病院,クリハラシリツクリコマビョウイン,介護療養型医療施設,宮城県栗原市栗駒岩ケ崎松木田10番地1,,38.827051600000000,140.990726200000040,0228-45-2211,0228-45-5071,,栗原市病院事業,0411310410,,,0,http://www.kurikoma-hp.jp/,,,,
042153,0411510043,宮城県,大崎市,大崎市民病院鳴子温泉分院,オオサキシミンビョウインナルコオンセンブンイン,介護療養型医療施設,宮城県大崎市鳴子温泉字末沢１番地,,38.751433600000000,140.727337300000040,0229-82-2311,0229-82-2273,,大崎市,0411510043,,,0,http://www.h-osaki.jp/,,,,
052094,0510910441,秋田県,鹿角市,医療法人恵愛会　鹿角中央病院,イリョウホウジンケイアイカイ　カヅノチュウオウビョウイン,介護療養型医療施設,秋田県鹿角市花輪字六月田９７番地,,40.200251900000000,140.789964599999960,0186-23-4131,0186-23-3330,4410005003432,医療法人　恵愛会　鹿角中央病院,0510910441,,,0,http://www.ink.or.jp/~keiai/,,,,
062049,0610811507,山形県,酒田市,大井医院,オオイイイン,介護療養型医療施設,酒田市亀ヶ崎4-5-46,,38.901165000000000,139.840609900000000,0234-26-1122,0234-26-1123,,医療法人　大井医院,0610811507,,,0,http://www.oi-clinic.ｃｏｍ,,,,
062031,0610712531,山形県,鶴岡市,阿部医院,アベイイン,介護療養型医療施設,山形県鶴岡市湯温海甲１２２番地１,,38.615596100000000,139.610914800000050,0235-43-2041,0235-43-3002,,医療法人　宗寿会,0610712531,,,0,https://abeiin.jimdo.com/,,,,
062090,0611510587,山形県,長井市,吉川記念病院,ヨシカワキネンビョウイン,介護療養型医療施設,山形県長井市成田１８８８番地１,,38.131566000000000,140.036244900000040,0238-87-8000,0238-83-1212,9390005007258,医療法人杏山会,0611510587,,,,http://www.yoshikawa-hp.com,,,,
062049,0610811556,山形県,酒田市,医療法人社団健好会サイトー内科,イリョウホウジンシャダンケンコウカイサイトウナイカ,介護療養型医療施設,山形県酒田市一番町9番9号,,38.914236000000000,139.842359399999960,0234-23-7718,0234-23-7752,,医療法人社団健好会サイトー内科,0610811556,,,10,,,,,
075035,0713011062,福島県,平田村,ひらた中央病院,ヒラタチュウオウビョウイン,介護療養型医療施設,福島県石川郡平田村上蓬田字清水内４,,37.243938100000000,140.568148200000000,0247-55-3333,0247-55-2645,,医療法人　誠励会,0713011062,,,20,http://www.seireikai.net/,,,,
072036,0710314550,福島県,郡山市,池田内科医院,イケダナイカイイン,介護療養型医療施設,福島県郡山市安積町荒井字下北井前43-5,,37.373009900000000,140.359362400000000,024-946-3251,024-946-3252,,池田内科医院,0710314550,,,10,http://www.k5.dion.ne.jp/~ikeda-cl/,,,,
072036,0710314170,福島県,郡山市,郡山整形外科・リハビリテーション科　介護療養型医療施設,コオリヤマセイケイゲカ・リハビリテーションカ　カイゴリョウヨウガタイリョウシセツ,介護療養型医療施設,福島県郡山市鳴神三丁目１１０番地,,37.393975300000000,140.334999800000000,024-961-3338,,7380005002781,医療法人藹グループ,0710314170,,,19,aigroup-koriyama.com,,,,
072044,0710415928,福島県,いわき市,社団医療法人尚佑会矢吹病院,シャダンイリョウホウジンショウユウカイヤブキビョウイン,介護療養型医療施設,福島県いわき市佐糠町東一丁目18番地の3,,36.917831800000000,140.804821800000000,0246-63-1818,0246-62-5043,,社団医療法人尚佑会,0710415928,,,0,,,,,
072087,0710810946,福島県,喜多方市,鳴瀬病院,ナルセビョウイン,介護療養型医療施設,福島県喜多方市字稲荷宮７３０７番地ー１,,37.646825100000000,139.877017000000020,0241-24-3333,0241-24-3770,9380005009627,医療法人　爽陽会,0710810946,,,0,,,,,
072133,0771300522,福島県,伊達市,梁川病院,ヤナガワビョウイン,介護療養型医療施設,福島県伊達市梁川町字東土橋８番地,,37.847841900000000,140.592362999999980,024-577-2155,024-577-1891,3380005010301,公益財団法人　仁泉会,0771300522,,,0,www.jinsenkai.or.jp/,,,,
072125,0711210294,福島県,南相馬市,医療法人社団　青空会　大町病院,イリョウホウジンシャダン　アオゾラカイ　オオマチビョウイン,介護療養型医療施設,福島県南相馬市原町区大町3丁目97番地,,37.639961300000000,140.967663700000000,0244-24-2333,0244-24-4940,9380005006979,医療法人社団　青空会　大町病院,0711210294,,,0,http://www.ohmachi.jp,,,,
082015,0810111237,茨城県,水戸市,医療法人社団協栄会大久保病院介護療養型医療施設,イリョウホウジンシャダンキョウエイカイオオクボビョウインカイゴリョウヨウガタイリョウシセツ,介護療養型医療施設,茨城県水戸市石川４－４０４０－３２,,36.391765500000000,140.424891099999970,029-254-4555,029-252-0809,,医療法人社団協栄会,0810111237,,,,http://www.okubo-hsp.or.jp/,,,,
082104,0811010420,茨城県,下妻市,軽部病院,カルベビョウイン,介護療養型医療施設,茨城県下妻市下妻乙398－1,,36.179011400000000,139.960892000000060,0296-44-3761,0296-44-5855,,医療法人社団　健成会,0811010420,,,,,,,,
082171,0811710821,茨城県,取手市,医療法人社団　宗仁会病院,イリョウホウジンシャダン　ソウジンカイビョウイン,介護療養型医療施設,茨城県取手市岡１４６７番地,,35.921676700000000,140.055964700000000,0297-85-8341,0297-85-8248,,医療法人社団　宗仁会病院,0811710821,,,,http://www.soujinkai.com,,,,
082279,0810611012,茨城県,筑西市,大圃病院,オオハタビョウイン,介護療養型医療施設,筑西市木戸３５２番地,,36.243876800000000,139.980656599999970,0296-37-3101,0296-37-4850,,医療法人　杏仁会,0810611012,,,,http://www5a.biglobe.ne.jp/~ohata,,,,
082210,0812111219,茨城県,ひたちなか市,おいかわクリニック,オイカワクリニック,介護療養型医療施設,茨城県ひたちなか市堀口６１６－５,,36.392065000000000,140.515156199999980,029-272-3408,029-272-9741,,医療法人社団　尚仁会,0812111219,,,,,,,,
083097,0813110012,茨城県,大洗町,医療法人渡辺会　大洗海岸病院,イリョウホウジンワタナベカイ　オオアライカイガンビョウイン,介護療養型医療施設,茨城県東茨城郡大洗町大貫町９１５,,36.301569100000000,140.558748499999980,029-267-2191,029-266-1215,,医療法人渡辺会,0813110012,,,,http://www.watanabekai.net,,,,
082023,0810210278,茨城県,日立市,医療法人　惇慈会　日立港病院,イリョウホウジン　ジュンジカイヒタチコウビョウイン,介護療養型医療施設,茨城県日立市久慈町3丁目4-22,,36.495495000000000,140.615994099999970,0294-52-3576,0294-52-5116,,医療法人　　惇慈会,0810210278,,,38,http://hitachikoh-hosp.com/,,,,
082121,0811210061,茨城県,常陸太田市,医療法人一路会　太田病院,イリョウホウジンイチロカイ　オオタビョウイン,介護療養型医療施設,茨城県常陸太田市中城町173番地,,36.544703800000000,140.521486200000030,0294-72-1258,0294-72-2713,,医療法人　一路会,0811210061,,,,,,,,
082155,0811510163,茨城県,北茨城市,医療法人芳医会瀧病院,イリョウホウジンホウイカイタキビョウイン,介護療養型医療施設,茨城県北茨城市磯原町磯原２－３０５,,36.791092500000000,140.739796699999940,0293-42-1221,0293-42-1223,,医療法人芳医会,0811510163,,,,http://www.takih.jp/,,,,
082252,0812510063,茨城県,常陸大宮市,志村大宮病院,シムラオオミヤビョウイン,介護療養型医療施設,茨城県常陸大宮市上町３１３番地,,36.549397900000000,140.413647800000030,0295-53-1112,0292-52-2705,,医療法人　博仁会,0812510063,,,0,http;//www.hakujinkai.com/,,,,
082279,0810610048,茨城県,筑西市,三岳荘小松崎病院　介護療養型医療施設,サンガクソウコマツザキビョウイン　カイゴリョウヨウガタイリョウシセツ,介護療養型医療施設,茨城県筑西市中館69-1,,36.327394300000000,139.975451199999950,0296-24-2331,0296-24-2411,,医療法人威恵会　三岳荘小松崎病院,0810610048,,,,http://www.sangakusou.or.jp/,,,,
082261,0812610129,茨城県,那珂市,小豆畑病院　介護療養型医療施設,アズハタビョウイン　カイゴリョウヨウガタイリョウシセツ,介護療養型医療施設,茨城県那珂市菅谷605,,36.460527000000000,140.496483400000000,029-295-2611,029-295-5022,,医療法人社団　青燈会,0812610129,,,,http:care-net.biz/08/azuhata,,,,
083411,0813310612,茨城県,東海村,医療法人社団　村松会　尾形クリニック,イリョウホウジンシャダン　ムラマツカイ　オガタクリニック,介護療養型医療施設,茨城県那珂郡東海村村松375,,36.462159000000000,140.584994800000000,029-282-4781,029-282-1890,,医療法人社団　村松会,0813310612,,,,http://www.tokai-sunflower.com/ogata-clinic/,,,,
082104,0811010289,茨城県,下妻市,平間病院,ヒラマビョウイン,介護療養型医療施設,茨城県下妻市江２０５１,,36.227444800000000,139.933893899999930,0296-43-5100,0296-43-5156,,医療法人　光潤会,0811010289,,,0,http://www.hirama-byouin.or.jp/,,,,
082015,0810111278,茨城県,水戸市,医療法人弘仁会　志村病院,イリョウホウジンコウジンカイ　シムラビョウイン,介護療養型医療施設,茨城県水戸市泉町1丁目7番38号,,36.378943199999990,140.464893800000030,029-221-2181,029-226-2820,,医療法人弘仁会　志村病院,0810111278,,,25,http://www.shimura-hospital.com,,,,
082040,0810410688,茨城県,古河市,医療法人浩悦会　はまだクリニック,イリョウホウジンコウエツカイハマダクリニック,介護療養型医療施設,茨城県古河市坂間１８５－１１,,36.164694700000000,139.708811100000050,0280-48-7575,0280-48-7566,,浩悦会,0810410688,,,0,http://hama-cl.byoinnavi.jp/pc/,,,,
082058,0810510784,茨城県,石岡市,医療法人八郷病院,イリョウホウジンヤサトビョウイン,介護療養型医療施設,茨城県石岡市東成井２７１９番地,,36.256996099999990,140.282279499999960,0299-46-1115,0299-46-5998,9050005003605,医療法人八郷病院,0810510784,,,24,http://www.yasato-seikei.com,,,,
082082,0810810564,茨城県,龍ヶ崎市,牛尾病院介護療養型医療施設,ウシオビョウインカイゴリョウヨウガタイリョウシセツ,介護療養型医療施設,茨城県龍ケ崎市馴柴町1-15-1,,35.928925000000000,140.147580599999970,0297-66-6333,0297-66-6138,1050005007662,医療法人竜仁会,0810810564,,,60,http://www.ryujinkai.or.jp/,,,,
082171,0811710359,茨城県,取手市,西間木病院　介護療養型医療施設,ニシマギビョウイン　カイゴリョウヨウガタイリョウシセツ,介護療養型医療施設,取手市戸頭1-8-21,,35.918930900000000,140.012791699999980,0297-78-3365,0297-78-3365,3050005008782,医療法人　西秀会,0811710359,,,27,http://www.nisimagi-hospital.com,,,,
082023,0810210377,茨城県,日立市,医療法人愛正会田尻ヶ丘病院,イリョウホウジンアイセイカイタジリガオカビョウイン,介護療養型医療施設,茨城県日立市田尻町３－２４－１,,36.627209400000000,140.672130400000010,0294-43-2323,0294-43-4777,9050005007168,医療法人愛正会,0810210377,,,0,http://www.tajirigaoka.or.jp,,,,
082058,0810510057,茨城県,石岡市,石岡市医師会病院,イシオカシイシカイビョウイン,介護療養型医療施設,茨城県石岡市大砂10528-25,,36.224994000000000,140.248164099999940,0299-22-4321,0299-23-4674,,一般社団法人　石岡市医師会,0810510057,,,,http://www.ishiokashi-ishikai.or.jp/,,,,
082252,0812510162,茨城県,常陸大宮市,医療法人高村外科医院,イリョウホウジンタカムラゲカイイン,介護療養型医療施設,常陸大宮市山方1117-1,,36.619452800000000,140.401908199999980,0295-57-2031,0295-57-2032,,医療法人高村外科医院,0812510162,,,0,,,,,
082261,0812610285,茨城県,那珂市,岩上記念病院,イワカミキネンビョウイン,介護療養型医療施設,茨城県那珂市古徳538-2,,36.495485300000000,140.435712100000050,029-296-2066,029-296-2069,,医療法人　香風会,0812610285,,,0,,,,,
092053,0910510148,栃木県,鹿沼市,御殿山病院,ゴテンヤマビョウイン,介護療養型医療施設,栃木県鹿沼市今宮町１６８２番地２,,36.567824400000010,139.744973800000020,0289-64-2131,0289-64-2194,,医療法人　桃李会,0910510148,,,0,http://www.gotenyama.or.jp,,,,
093840,0912610458,栃木県,塩谷町,尾形医院,オガタイイン,介護療養型医療施設,栃木県塩谷郡塩谷町玉生570番地1,,36.770694000000000,139.849939599999970,0287-45-2222,0287-45-2223,,医療法人社団たかはら会,0912610458,,,0,http://www.o-ga-ta.or.jp,,,,
092011,0910111137,栃木県,宇都宮市,医療法人北斗会　宇都宮東病院,イリョウホウジンホクトカイ　ウツノミヤヒガシビョウイン,介護療養型医療施設,栃木県宇都宮市平出町368番地8,,36.570985600000000,139.946950000000010,028-664-1551,028-660-0806,7060005000966,医療法人　北斗会,0910111137,,,0,https://www.hokutokai.or.jp/,,,,
092011,0910111053,栃木県,宇都宮市,医療法人社団　大衛会　比企病院,イリョウホウジンシャダンダイエイカイヒキビョウイン,介護療養型医療施設,栃木県宇都宮市一番町２番１１号,,36.559425999999990,139.890967400000020,028-635-4161,028-635-4094,,医療法人社団　大衛会,0910111053,,,0,http://www.hiki-hp.jp/,,,,
092037,0912310315,栃木県,栃木市,藤沼医院,フジヌマイイン,介護療養型医療施設,栃木県栃木市大平町富田592-1,,36.337944600000000,139.699633299999960,0282-43-2233,0282-43-2320,,医療法人　藤沼医院,0912310315,,,,https://fujinuma-clinic.com,,,,
092134,0911210094,栃木県,那須塩原市,黒磯病院,クロイソビョウイン,介護療養型医療施設,栃木県那須塩原市高砂町3番5号,,36.973830300000000,140.053495699999980,0287-62-0961,0287-62-4328,5060005003772,医療法人社団京愛会,0911210094,,,0,,,,,
093866,0912610193,栃木県,高根沢町,医療法人薫会　菅又病院,イリョウホウジンカオルカイ　スガマタビョウイン,介護療養型医療施設,栃木県塩谷郡高根沢町大字花岡2351,,36.655486700000000,140.004564200000000,028-676-0311,028-676-2399,,薫会,0912610193,,,88,http://www.sugamatahp.com/,,,,
