都道府県コード又は市町村コード,No,都道府県名,市区町村名,事業所名,事業所名カナ,サービスの種類,住所,方書（ビル名等）,緯度,経度,電話番号,FAX番号,法人番号,法人の名称,事業所番号,利用可能曜日,利用可能曜日特記事項,定員,URL,高齢者の方と障害者の方が同時一体的に利用できるサービス,介護保険サービスの指定状況,障害福祉サービスの指定状況,備考
012076,0174602706,北海道,帯広市,グッドタイムホーム・帯広,グッドタイムホームオビヒロ,特定施設入居者生活介護（有料老人ホーム）,北海道帯広市東3条南12丁目1番3号,,42.919083499999980,143.210124800000000,0155-21-1294,0155-21-3295,9290001018995,株式会社創生事業団,0174602706,,,0,https://goodtimehome-north.com,,,,
012106,0175809490,北海道,岩見沢市,サンヴィレッジ岩見沢元町,サンビレッジイワミザワモトマチ,特定施設入居者生活介護（有料老人ホーム）,北海道岩見沢市元町３条５丁目１-５,,43.211259000000000,141.766655500000070,0126-32-9043,0126-32-9044,,株式会社元気な介護,0175809490,,,24,http://genkinakaigo.co.jp/,,,,
012106,0175700871,北海道,岩見沢市,介護付有料老人ホ－ムふれあいの里　いわみざわ華心,カイゴツキユウリョウロウジンホ－ムフレアイノサト　イワミザワハナゴコロ,特定施設入居者生活介護（有料老人ホーム）,北海道岩見沢市西川町467番地1,,43.211572000000000,141.738563099999960,0126-31-0033,0126-25-3282,,株式会社日総ふれあいケアサ－ビス,0175700871,,,100,https://fureai-network.jp/,,,,
012106,0175701069,北海道,岩見沢市,介護付有料老人ホームオアシス１･２番館,カイゴツキユウリョウロウジンホームオアシスニバンカン,特定施設入居者生活介護（有料老人ホーム）,北海道岩見沢市２条西５丁目２－７,,43.202965300000000,141.761059199999980,0126-24-5969,0126-24-8182,,有限会社オアシス,0175701069,,,92,http://www.oasys-care.co.jp,,,,
012106,0175701218,北海道,岩見沢市,介護付有料老人ホームアビタシオン岩見沢,カイゴツキユウリョウロウジンホームアビタシオンイワミザワ,特定施設入居者生活介護（有料老人ホーム）,北海道岩見沢市5条西7丁目1番3号,,43.199975136228720,141.761504186189570,0126-35-1273,0126-35-1283,1430001041858,株式会社ケアサポートアビタシオン,0175701218,,,0,http://www.habitation.co.jp/iwamizawa/,,,,
012122,0176400356,北海道,留萌市,介護付有料老人ホーム　七福神　毘沙門館,カイゴツキユウリョウロウジンホーム　シチフクジン　ビシャモンカン,特定施設入居者生活介護（有料老人ホーム）,北海道留萌市潮静3丁目127番地,,43.920699600000000,141.682826200000020,0164-42-7757,0164-42-7767,,株式会社WESTON,0176400356,,,18,http://weston.taniki-group.jp,,,,
012050,0173501933,北海道,室蘭市,さわやか室蘭館,サワヤカムロランカン,特定施設入居者生活介護（有料老人ホーム）,北海道室蘭市幸町9番8号,,42.315475000000010,140.969302200000010,0143-83-5200,0143-83-5201,,株式会社さわやか倶楽部,0173501933,,,0,http://murorankan.sawayakaclub.jp/,,,,
012050,0173501800,北海道,室蘭市,介護付有料老人ホームチエロ,カイゴツキユウリョウロウジンホームチエロ,特定施設入居者生活介護（有料老人ホーム）,北海道室蘭市中島町１丁目８番５号,,42.351295782120520,141.012415555763250,0143-41-1001,0143-45-8008,3430005010155,医療法人社団倭会,0173501800,,,53,http://www.minerva.gr.jp/,,,,
012173,0171000748,北海道,江別市,介護付有料老人ホームきらり,カイゴツキユウリョウロウジンホームキラリ,特定施設入居者生活介護（有料老人ホーム）,北海道江別市大麻北町607番地2,,43.089178100000000,141.499348400000030,011-386-6200,011-386-2180,,医療法人はるにれ,0171000748,,,0,http://www.irryo-harunire.or.jp,,,,
012238,0174200402,北海道,根室市,介護付有料老人ホーム勢和,カイゴツキユウリョウロウジンホームセイワ,特定施設入居者生活介護（有料老人ホーム）,北海道根室市定基町３丁目３番地,,43.328234400000000,145.573007599999980,0153-29-5222,0153-23-4901,,社会福祉法人根室隣保院,0174200402,,,42,http://www13.plala.or.jp/rinpoin/seiwa.html,,,,
012254,0177500352,北海道,滝川市,介護付有料老人ホームあおぞら,カイゴツキユウリョウロウジンホームアオゾラ,特定施設入居者生活介護（有料老人ホーム）,滝川市花月町３丁目６番１７号,,43.550031500000000,141.905804399999960,0125-22-0101,0125-22-7200,,株式会社北星,0177500352,,,0,http://www.hokusei.gr.jp/,,,,
012262,0177100872,北海道,砂川市,有料老人ホームらくら砂川,ユウリョウロウジンホームラクラスナガワ,特定施設入居者生活介護（有料老人ホーム）,北海道砂川市西2条北3丁目1-1SUNAGAWAエヌタワービル,SUNAGAWAエヌタワービル,43.493973399999994,141.906521099999960,0125-74-5091,0125-74-5504,2430001042772,株式会社らくらケア,0177100872,,,60,http://www.iacura-g.com/,,,,
012319,0171200777,北海道,恵庭市,イリーゼ恵庭,イリーゼエニワ,特定施設入居者生活介護（有料老人ホーム）,北海道恵庭市相生町2-1,,42.882995299999980,141.585222800000000,0123-32-6311,0123-32-6312,5013301023242,ＨＩＴＯＷＡケアサービス株式会社,0171200777,,,73,https://www.irs.jp,,,,
014281,0175809532,北海道,長沼町,介護付有料老人ホームかえでの杜,カイゴツキユウリョウロウジンホームカエデノモリ,特定施設入居者生活介護（有料老人ホーム）,北海道夕張郡長沼町西町1丁目8番1号介護付有料老人ホームかえでの杜,介護付有料老人ホームかえでの杜,43.014866436925260,-218.316671158458700,0123-88-0150,0123-88-0152,3430001074996,株式会社　ケアフォレスト白ゆり,0175809532,,,0,http://www.kaede-m.com/,,,,
015784,0173600701,北海道,白老町,介護付き有料老人ホーム悠悠,カイゴツキユウリョウロウジンホームユウユウ,特定施設入居者生活介護（有料老人ホーム）,北海道白老郡白老町高砂町3丁目1番6号,,42.547048800000000,141.349232700000020,0144-82-6539,0144-82-6541,,株式会社創生社,0173600701,,,0,http://shiraoi-yuyu.com/,,,,
016314,0174702068,北海道,音更町,特定施設入居者生活介護ことの葉おとふけ,トクテイシセツニュウキョシャセイカツカイゴコトノハオトフケ,特定施設入居者生活介護（有料老人ホーム）,北海道河東郡音更町木野大通西13丁目1番11,,42.961958400000010,143.206087600000000,0155-31-5108,0155-66-5173,8460105000362,社会医療法人博愛会,0174702068,,,0,http://www.hakuaikai.org/,,,,
012025,0171402704,北海道,函館市,介護付有料老人ホーム悠,カイゴツキユウリョウロウジンホームユウ,特定施設入居者生活介護（有料老人ホーム）,北海道函館市海岸町5番25号,,41.779356300000000,140.731009800000040,0138-27-5035,0138-27-5105,,メディコジャパン株式会社,0171402704,,,60,http://fureai-network.jp/hakodate_area/yu/,,,,
012025,0171404353,北海道,函館市,グッドタイムホーム・富岡,グッドタイムホーム・トミオカ,特定施設入居者生活介護（有料老人ホーム）,函館市富岡町3丁目22番3号グッドタイムホーム・富岡,グッドタイムホーム・富岡,41.811578001297974,140.753748457061200,0138-43-3500,0138-43-3505,,株式会社　創生事業団,0171404353,,,0,http://goodtimehome-north.com/,,,,
012025,0171401367,北海道,函館市,とどほっけ介護付有料老人ホームほのぼの,トドホッケカイゴツキユウリョウロウジンホームホノボノ,特定施設入居者生活介護（有料老人ホーム）,北海道函館市新浜町１８８番地２椴法華総合福祉センターほのぼの,椴法華総合福祉センターほのぼの,41.830819600000000,141.138751800000020,0138-86-2811,0138-86-2812,,社会福祉法人函館市社会福祉協議会,0171401367,,,18,http://www.hakodatesyakyo.net/,,,,
012025,0171401292,北海道,函館市,泰安の郷　舟海,タイアンノサト　フナミ,特定施設入居者生活介護（有料老人ホーム）,北海道函館市船見町5番20号,,41.764685100000000,140.703687599999970,0138-24-0088,0138-23-6888,4440001002947,株式会社　サポートライフ,0171401292,,,42,http://www.supportlife1995.co.jp/,,,,
012025,0171404866,北海道,函館市,介護付有料老人ホームばんだい,カイゴツキユウリョウロウジンホームバンダイ,特定施設入居者生活介護（有料老人ホーム）,北海道函館市万代町6番23号,,41.787795200000000,140.733032800000050,0138-41-5141,0138-44-1051,1440005000231,医療法人鴻仁会,0171404866,,,0,http://www.fukase.or.jp/,,,,
012025,0171404874,北海道,函館市,介護付有料老人ホームみやまえ,カイゴツキユウリョウロウジンホームミヤマエ,特定施設入居者生活介護（有料老人ホーム）,北海道函館市宮前町7番15号,,41.788611057212805,140.737676017094430,0138-40-3883,0138-41-1101,1440005000231,医療法人鴻仁会,0171404874,,,0,http://www.fukase.or.jp/,,,,
012033,0172001224,北海道,小樽市,泰安の郷和華竹,タイアンノサトワカタケ,特定施設入居者生活介護（有料老人ホーム）,小樽市若竹町26番1号,,43.178044300000000,141.025029600000040,0134-31-6620,0134-31-6668,,株式会社サポートライフ,0172001224,,,0,http://supportlife1995.co.jp/wakatake/,,,,
012033,0172000663,北海道,小樽市,有料老人ホーム　ゆたか荘,ユウリョウロウジンホウム　ユタカソウ,特定施設入居者生活介護（有料老人ホーム）,北海道小樽市長橋5丁目6番4号,,43.206043200000000,140.974570800000040,0134-22-1627,0134-22-4456,4430001049799,小樽冷凍製氷株式会社,0172000663,,,42,,,,,
012033,0172001182,北海道,小樽市,ラ・ナシカ　あさり,ラ・ナシカ　アサリ,特定施設入居者生活介護（有料老人ホーム）,北海道小樽市新光1丁目6-25,,43.176101100000000,141.053269000000000,0134-51-5050,0134-54-6550,3290801004110,株式会社　シダー,0172001182,,,60,http://www.cedar-web.com/,,,,
012041,0172902728,北海道,旭川市,シルバーハイツＥ湯,シルバーハイツ　イーユ,特定施設入居者生活介護（有料老人ホーム）,旭川市豊岡13条6丁目4番8号,,43.770907000000010,142.411302300000000,0166-32-0005,0166-31-6500,5450001000098,株式会社　Ｅ湯,0172902728,,,,,,,,
012041,0172906638,北海道,旭川市,介護付有料老人ホームカムイ,カイゴツキユウリョウロウジンホームカムイ,特定施設入居者生活介護（有料老人ホーム）,北海道旭川市神居６条１２丁目１番１５号,,43.755640669886000,142.330884435582000,0166-69-0001,0166-69-0101,,株式会社ポプラ舘,0172906638,,,0,https://poplakan.com/kamui/,,,,
012041,0172902918,北海道,旭川市,介護付有料老人ホーム　さくら旭川,カイゴツキユウリョウロウジンホーム　サクラアサヒカワ,特定施設入居者生活介護（有料老人ホーム）,北海道旭川市4条通22丁目1721-64,,43.762323100000000,142.382253499999930,0166-38-0880,0166-38-0881,9450001005052,株式会社　さくらライフコミュニケーション,0172902918,,,0,http://sakura78.com/,,,,
012041,0172906992,北海道,旭川市,介護付有料老人ホームさくら東,カイゴツキユウリョウロウジンホームサクラヒガシ,特定施設入居者生活介護（有料老人ホーム）,北海道旭川市豊岡7条丁目1-6,,43.765250800000000,142.390324599999980,0166-74-6126,0166-74-6236,9450001005052,株式会社さくらライフコミュニケーション,0172906992,,,0,http://house-sakura.com,,,,
012041,0172902538,北海道,旭川市,介護付有料老人ホーム貴,カイゴツキユウリョウロウジンホームタカ,特定施設入居者生活介護（有料老人ホーム）,北海道旭川市春光5条7丁目11番16号,,43.804998500000000,142.367280800000000,0166-46-7777,0166-46-7788,,アイ・パートナー株式会社,0172902538,,,26,http://ai-group.kuron.jp/index.html,,,,
012041,0172906588,北海道,旭川市,介護付有料老人ホームさくら南,カイゴツキユウリョウロウジンホームサクラミナミ,特定施設入居者生活介護（有料老人ホーム）,北海道旭川市南1条通21丁目1974-6介護付有料老人ホーム　さくら南,介護付有料老人ホーム　さくら南,43.757937400000000,142.378170800000020,0166-73-6755,0166-73-6751,9450001005052,株式会社さくらライフコミュニケーション,0172906588,,,0,http://www.sakura78.jp,,,,
012041,0172903676,北海道,旭川市,介護付有料老人ホーム七福神弁天館,カイゴツキユウリョウロウジンホームシチフクジンベンテンカン,特定施設入居者生活介護（有料老人ホーム）,旭川市宮下通4丁目1番14号,,43.766481358312450,142.352962171258580,0166-27-7290,0166-27-7291,7450001009963,株式会社　ＷＥＳＴＯＮ,0172903676,,,35,http://www.weston.taniki-group.jp,,,,
012041,0172902405,北海道,旭川市,介護付有料老人ホーム忠和,カイゴツキユウリョウロウジンホームチュウワ,特定施設入居者生活介護（有料老人ホーム）,旭川市忠和１条４丁目３番２１号,,43.782127897605640,142.320801241664200,0166-60-1900,0166-60-1910,,有限会社介護あさひかわ,0172902405,,,0,,,,,
012041,0172903585,北海道,旭川市,ニチイケアセンター旭川北,ニチイケアセンターアサヒカワキタ,特定施設入居者生活介護（有料老人ホーム）,北海道旭川市永山3条7丁目1-25,,43.793740500000000,142.408912999999980,0166-47-2961,0166-47-2962,3010001025868,株式会社ニチイ学館,0172903585,,,51,http://www.nichiigakkan.co.jp,,,,
012041,0172903049,北海道,旭川市,介護付有料老人ホーム秀,カイゴツキユウリョウロウジンホームヒデ,特定施設入居者生活介護（有料老人ホーム）,北海道旭川市永山1条20丁目6番13号,,43.813486300000000,142.435634299999950,0166-40-4141,0166-40-4142,,アイ・ライン株式会社,0172903049,,,27,http://ai-group.kuron.jp/,,,,
012041,0172906596,北海道,旭川市,混合型特定施設入居者生活介護エールⅡ,コンゴウガタトクテイシセツニュウキョシャセイカツカイゴエールツー,特定施設入居者生活介護（有料老人ホーム）,北海道旭川市永山北2条北11丁目26番地の3,,43.819966672117400,142.434935431116170,0166-48-0013,0166-48-0014,8450001007165,株式会社エール,0172906596,,,24,,,,,
012041,0172905085,北海道,旭川市,ライフサポートかがやきの里,ライフサポートカガヤキノサト,特定施設入居者生活介護（有料老人ホーム）,北海道旭川市末広５条２丁目３番１号,,43.810051100000000,142.373624200000000,0166-55-7000,0166-55-7007,,社会福祉法人かがやき,0172905085,,,0,http://www.kagayaki.co.jp,,,,
012041,0172908063,北海道,旭川市,混合型特定施設入居者生活介護エールⅠ,コンゴウガタトクテイシセツニュウキョシャセイカツカイゴエールワン,特定施設入居者生活介護（有料老人ホーム）,北海道旭川市永山北2条11丁目26番地の8,,43.820267299999976,142.434503600000000,0166-48-0088,0166-48-0066,8450001007165,株式会社エール,0172908063,,,,,,,,
012041,0172906976,北海道,旭川市,混合型特特定施設入居者生活介護　マーズガーデン,コンゴウガタトクテイシセツニュウキョシャセイカツカイゴ　マーズガーデン,特定施設入居者生活介護（有料老人ホーム）,北海道旭川市末広東2条2丁目1番1号介護付き有料老人ホーム　マーズガーデン,介護付き有料老人ホーム　マーズガーデン,43.800191900000000,142.387269400000040,0166-55-8888,0166-55-8899,3450001006808,株式会社ＭＡＲＳ,0172906976,,,27,https://group.asahikawa-clinic.or.jp/marsgarden,,,,
012041,0172904229,北海道,旭川市,エバ－グリ－ン七条,エバ－グリ－ンナナジョウ,特定施設入居者生活介護（有料老人ホーム）,旭川市７条通８丁目３９番地５,,43.772263000000000,142.363935699999960,0166-23-6200,0166-23-5222,,株式会社ＭＤＥＣ,0172904229,,,0,http://www.mdec-a.co.jp/,,,,
012041,0172903346,北海道,旭川市,ラ・ナシカあさひかわ,ラ・ナシカアサヒカワ,特定施設入居者生活介護（有料老人ホーム）,旭川市近文町17丁目2784,,43.786685200000000,142.329874199999950,0166-59-0088,0166-52-6730,,株式会社シダー,0172903346,,,60,http://www.cedar-web.com/facility/2211/,,,,
012041,0172908089,北海道,旭川市,混合型特定施設入居者生活介護セラヴィ豊岡,コンゴウガタトクテイシセツニュウキョシャセイカツカイゴセラゔィトヨオカ,特定施設入居者生活介護（有料老人ホーム）,北海道旭川市豊岡4条3丁目4-12,,43.760731099999990,142.399066300000000,0166-73-7395,0166-33-1815,3450003001798,合同会社グッドライフ,0172908089,,,26,,,,,
012084,0175011808,北海道,北見市,ニチイケアセンター東三輪,ニチイケアセンターヒガシミワ,特定施設入居者生活介護（有料老人ホーム）,北海道北見市東三輪１丁目８６－３,,43.800880700000000,143.860634700000000,0157-24-8271,0157-24-8272,,株式会社ニチイ学館,0175011808,,,51,http://www.nichiigakkan.co.jp/,,,,
012084,0175000827,北海道,北見市,介護付有料老人ホーム　みんと倶楽部,カイゴツキユウリョウロウジンホーム　ミントクラブ,特定施設入居者生活介護（有料老人ホーム）,北海道北見市東三輪2丁目53番7,,43.812090608215830,143.880227710450750,0157-25-7115,0157-25-7176,,社会福祉法人　北見有愛会,0175000827,,,0,http://www.kitami-yuuaikai.com/home/,,,,
012068,0174102053,北海道,釧路市,あいけあガーデン春採,アイケアガーデンハルトリ,特定施設入居者生活介護（有料老人ホーム）,北海道釧路市春採８丁目８番４号,,42.975421500000000,144.425884200000040,0154-65-8040,0154-65-8041,,株式会社　あいけあ,0174102053,,,,http://www.icare946.com/,,,,
012068,0174101857,北海道,釧路市,あいけあガーデン共栄大通,アイケアガーデンキョウエイオオドオリ,特定施設入居者生活介護（有料老人ホーム）,北海道釧路市共栄大通５丁目２番８号,,42.997044500000000,144.379899799999970,0154-65-9460,0154-65-9110,,株式会社あいけあ,0174101857,,,,http://www.icare946.com,,,,
012068,0174142059,北海道,釧路市,介護付有料老人ホーム悠和館,カイゴツキユウリョウロウジンホームユウワカン,特定施設入居者生活介護（有料老人ホーム）,北海道釧路市愛国191番地の5747介護付有料老人ホーム悠和館,介護付有料老人ホーム悠和館,43.027861500000000,144.394941000000020,0154-64-1311,0154-64-1312,,社会福祉法人孝仁会,0174142059,,,50,http://www.k-yuwakai.or.jp/,,,,
012068,0174101543,北海道,釧路市,ニチイケアセンター星が浦,ニチイケアセンターホシガウラ,特定施設入居者生活介護（有料老人ホーム）,北海道釧路市星が浦大通3-1-5,,43.012554700000000,144.318716099999960,0154-52-6391,0154-52-6392,3010001025868,株式会社ニチイ学館,0174101543,,,0,http://www.nichiigakkan.co.jp/,,,,
012068,0174101824,北海道,釧路市,介護付有料老人ホーム歩々はすか,カイゴツキユウリョウロウジンホームポポハスカ,特定施設入居者生活介護（有料老人ホーム）,北海道釧路市昭和中央６丁目９番１２号,,43.028093500000000,144.352570799999970,0154-65-1177,0154-65-1115,5460002005574,有限会社カネス,0174101824,,,33,,,,,
012068,0174101287,北海道,釧路市,特定施設入居者生活介護　ハートピア　I,トクテイシセツ　ニュウキョシャ　セイカツカイゴ　ハートピア　ワン,特定施設入居者生活介護（有料老人ホーム）,釧路市大楽毛５－１－１８,,43.009558200000000,144.271890699999970,0154-60-5553,0154-57-6311,,株式会社ハートピア,0174101287,,,0,http://heartpia-kaigo.com,,,,
012068,0174101402,北海道,釧路市,介護付有料老人ホームはまなす芦野館,カイゴツキユウリョウロウジンホームハマナスアシノカン,特定施設入居者生活介護（有料老人ホーム）,北海道釧路市芦野1丁目27番1号,,43.012118900000000,144.401941099999930,0154-39-1666,0154-39-0277,9460005000420,社会医療法人孝仁会,0174101402,,,56,,,,,
012068,0174142604,北海道,釧路市,介護付き有料老人ホーム　ことのは,カイゴツキユウリョウロウジンホーム　コトノハ,特定施設入居者生活介護（有料老人ホーム）,北海道釧路市貝塚１丁目６番３４号,,42.993121075151290,144.409513523278780,0154-64-5086,0154-64-5087,,株式会社　ダイチサポート,0174142604,,,,https://www.daitisupport.jp/,,,,
012068,0174101253,北海道,釧路市,特定施設入居者生活介護　ハートピア,トクテイシセツニュウキョシャセイカツカイゴ　ハートピア,特定施設入居者生活介護（有料老人ホーム）,釧路市大楽毛5-1-16,,43.009447100000000,144.271324100000010,0154-60-5555,0154-57-3311,,株式会社　ハートピア,0174101253,,,0,http://heartpia-kaigo.com,,,,
012068,0174101311,北海道,釧路市,シルバーシティときわ台ヒルズ,シルバーシティ　トキワダイ　ヒルズ,特定施設入居者生活介護（有料老人ホーム）,北海道釧路市春採7丁目5番1号,,42.977629100000000,144.415404699999950,0154-46-8811,0154-46-8812,,株式会社太平洋シルバーサービス北海道,0174101311,,,60,http://www.silvercity.jp,,,,
012076,0174602391,北海道,帯広市,ライフシップ　ケア帯広,ライフシップケアオビヒロ,特定施設入居者生活介護（有料老人ホーム）,北海道帯広市西7条南6丁目1-4,,42.925188200000000,143.193034600000030,0155-22-3818,0155-22-3831,8430001072649,株式会社ライフシップ,0174602391,,,,http://lifedesign-gr.jp/,,,,
012076,0174601872,北海道,帯広市,介護付有料老人ホーム川北くらぶ,カイゴツキユウリョウロウジンホームカワキタクラブ,特定施設入居者生活介護（有料老人ホーム）,北海道帯広市西６条北５丁目１４番地５,,42.935343000000010,143.212925600000060,0155-25-1222,0155-25-1220,,株式会社しらかば,0174601872,,,50,https://www.shirakaba-group.com,,,,
012076,0174600924,北海道,帯広市,シルバーヒルズるくる,シルバーヒルズルクル,特定施設入居者生活介護（有料老人ホーム）,北海道帯広市西３条南６丁目２番地１,,42.925493400000000,143.200333099999970,0155-23-5858,0155-23-0058,5460101003917,株式会社フジライフ,0174600924,,,45,http://www.rukuru.net/,,,,
012076,0174601385,北海道,帯広市,ニチイケアセンター帯広緑ヶ丘,ニチイケアセンターオビヒロミドリガオカ,特定施設入居者生活介護（有料老人ホーム）,北海道帯広市西16条南6丁目30番10号,,42.904275400000000,143.176572299999970,0155-35-6301,0155-35-6302,3010001025868,株式会社　ニチイ学館,0174601385,,,0,http://www.nichiigakkan.co.jp,,,,
012076,0174601484,北海道,帯広市,介護付有料老人ホームフルールハピネスおびひろ,カイゴツキユウリョウロウジンホームフルールハピネスオビヒロ,特定施設入居者生活介護（有料老人ホーム）,帯広市東１０条南５丁目１番地,,42.927811000000000,143.220875100000060,0155-27-7575,0155-27-8222,,株式会社萌福祉サービス,0174601484,,,97,http://www.moe-fukushi.com,,,,
012076,0174602441,北海道,帯広市,ノーステラス緑ヶ丘,ノースデラスミドリガオカ,特定施設入居者生活介護（有料老人ホーム）,北海道帯広市西9条南18丁目2番地,,42.910871900000000,143.191912000000000,0155-27-6610,0155-27-6620,2460101005684,株式会社ほくと,0174602441,,,,,,,,
012106,0175701275,北海道,岩見沢市,リブウェル岩見沢,リブウェル　イワミザワ,特定施設入居者生活介護（有料老人ホーム）,北海道岩見沢市５条西７丁目１番３号,,43.200081800000000,141.761508400000000,0126-35-1273,0126-35-1283,5140001037477,株式会社ビオネスト,0175701275,,,0,https://www.bihonest.com/,,,,
012131,0173601097,北海道,苫小牧市,介護付有料老人ホーム「海の丘」,カイゴツキユウリョウロウジンホーム「ウミノオカ」,特定施設入居者生活介護（有料老人ホーム）,北海道苫小牧市錦岡４９５－１２４３,,42.616809400000000,141.481516999999940,0144-61-6122,0144-61-6133,9430001054407,株式会社　ウエル,0173601097,,,71,http://www.well-well.co.jp,,,,
012131,0173601527,北海道,苫小牧市,介護付有料老人ホーム菜の花,カイゴツキユウリョウロウジンホームナノハナ,特定施設入居者生活介護（有料老人ホーム）,苫小牧市明徳町４丁目６番２１号,,42.613443500000000,141.488319400000020,0144-61-7087,0144-61-5772,,社会福祉法人ふれんど,0173601527,,,0,http://www.friend.or.jp/,,,,
