都道府県コード又は市町村コード,No,都道府県名,市区町村名,事業所名,事業所名カナ,サービスの種類,住所,方書（ビル名等）,緯度,経度,電話番号,FAX番号,法人番号,法人の名称,事業所番号,利用可能曜日,利用可能曜日特記事項,定員,URL,高齢者の方と障害者の方が同時一体的に利用できるサービス,介護保険サービスの指定状況,障害福祉サービスの指定状況,備考
012025,0191400662,北海道,函館市,介護付有料老人ホームあい美原,カイゴツキユウリョウロウジンホームアイミハラ,地域密着型特定施設入居者生活介護（有料老人ホーム）,北海道函館市美原3丁目13番32号,,41.818678000000006,140.752307500000030,0138-83-6165,0138-83-6168,,社会福祉法人心侑会,0191400662,,,29,http://ai-shinyukai.com/,,,,
012025,0191400399,北海道,函館市,介護付有料老人ホームこうじゅ,カイゴツキユウリョウロウジンホームコウジュ,地域密着型特定施設入居者生活介護（有料老人ホーム）,北海道函館市亀田町7-1ケアステーションこうじゅ,ケアステーションこうじゅ,41.792263500000000,140.734306200000000,0138-41-5100,0138-41-5109,7440005000382,社会福祉法人　函館鴻寿会,0191400399,,,29,http://www5.ncv.ne.jp/~cs-kouju/,,,,
012106,0195700042,北海道,岩見沢市,さらさ岩見沢,サラサイワミザワ,地域密着型特定施設入居者生活介護（有料老人ホーム）,北海道岩見沢市北２条西６丁目12-3,,43.206542500000000,141.756284500000000,0126-33-3655,0126-33-3656,,一般社団法人日本地域福祉協会,0195700042,,,28,,,,,
012106,0195700067,北海道,岩見沢市,有限会社リアン　介護付有料老人ホームえみな幌向,ユウゲンガイシャリアン　カイゴツキユウリョウロウジンホームエミナホロムイ,地域密着型特定施設入居者生活介護（有料老人ホーム）,北海道岩見沢市幌向南３条３丁目２７０番地３０,,43.145346000000000,141.661400200000000,0126-32-6600,0126-32-6601,,有限会社リアン,0195700067,,,0,http://www.emina.co.jp,,,,
012122,0196400014,北海道,留萌市,有料老人ホームウイシュの家,ユウリョウロウジンホームウイシュノイエ,地域密着型特定施設入居者生活介護（有料老人ホーム）,留萌市見晴町2丁目１８,,43.934187700000000,141.648092200000060,0164-43-5553,0164-43-5553,9450005003341,特定非営利活動法人ウイシュ,0196400014,,,12,,,,,
012173,0191000348,北海道,江別市,介護付有料老人ホーム蓮音,カイゴツキユウリョウロウジンホームレノン,地域密着型特定施設入居者生活介護（有料老人ホーム）,北海道江別市緑ヶ丘24番地1,,43.082824100000000,141.533298200000000,011-375-6332,011-375-1530,7430005005861,医療法人社団藤花会,0191000348,,,,https://tokakaigroup.jp/renon/,,,,
016497,0194700043,北海道,浦幌町,グループリビン麦,グループリビンムギ,地域密着型特定施設入居者生活介護（有料老人ホーム）,北海道十勝郡浦幌町字住吉町54番地の5,,42.806233100000000,143.655849000000000,015-579-7327,015-579-7327,4460105001471,特定非営利活動法人オーディナリーサーヴァンツ,0194700043,,,10,,,,,
011045,0170503551,北海道,札幌市白石区,介護付有料老人ホーム　パートナーハウス,カイゴツキユウリョウロウジンホーム　パートナーハウス,地域密着型特定施設入居者生活介護（有料老人ホーム）,札幌市白石区平和通2丁目南6-28,,43.052217600000000,141.409613800000000,011-860-1701,011-860-1703,5430005005806,社会福祉法人パートナー,0170503551,,,15,http://www.partner.or.jp/,,,,
023035,0292000213,青森県,今別町,ぬくもり,ヌクモリ,地域密着型特定施設入居者生活介護（有料老人ホーム）,青森県東津軽郡今別町浜名字中宇田１番地３１,,41.181331580608045,140.469318992590400,0174-31-0037,0174-31-0038,,有限会社　津軽サポート,0292000213,,,0,tugarusaport-khhy.com,,,,
035076,0393100193,岩手県,洋野町,介護付有料老人ホーム和,カイゴツキユウリョウロウジンホームナゴミ,地域密着型特定施設入居者生活介護（有料老人ホーム）,岩手県九戸郡洋野町中野第５地割７５番地,,40.303878800000000,141.773057600000020,0194-68-5785,0194-68-5170,3400001008172,株式会社ハートフェルトケア,0393100193,,,0,,,,,
032026,0390200020,岩手県,宮古市,愛福祉会にいさと介護付有料老人ホーム,アイフクシカイニイサトカイゴツキユウリョウロウジンホーム,地域密着型特定施設入居者生活介護（有料老人ホーム）,岩手県宮古市刈屋第12地割3番地,,39.646052387941660,141.758639825131270,0193-72-2110,0193-72-2119,3400005004300,特定非営利活動法人愛福祉会,0390200020,,,21,,,,,
032069,0390600088,岩手県,北上市,介護付き有料老人ホーム　シルバーホームほっと東館,カイゴツキユウリョウロウジンホーム　シルバーホームホットアズマカン,地域密着型特定施設入居者生活介護（有料老人ホーム）,岩手県北上市和賀町岩崎1-114,,39.240585600000000,140.984980599999970,0197-73-7777,0197-73-8778,2400002010145,有限会社ほっと水神,0390600088,,,0,,,,,
042056,0470500547,宮城県,気仙沼市,土筆の里,ツクシノサト,地域密着型特定施設入居者生活介護（有料老人ホーム）,宮城県気仙沼市唐桑町小長根１７２－１,,38.890742600000000,141.658642200000000,０２２６－３１－２０３６,０２２６－３１－２１３３,,有限会社　笹陣,0470500547,,,8,,,,,
052124,0590800181,秋田県,大仙市,ケアホーム星宮,ケアホームホシノミヤ,地域密着型特定施設入居者生活介護（有料老人ホーム）,秋田県大仙市横掘字星宮６６番地３,,39.491609400000000,140.532578500000000,0187-69-3351,0187-69-3352,5410002012063,有限会社福寿,0590800181,,,16,https://www.fukuju-2910.com/,,,,
052159,0591200019,秋田県,仙北市,介護付有料老人ホームふれあいの家,カイゴツキユウリョウロウジンホームフレアイノイエ,地域密着型特定施設入居者生活介護（有料老人ホーム）,秋田県仙北市田沢湖卒田字荒町49-7,,39.622122300000000,140.620594999999980,0187-44-3877,0187-44-3877,3410001007900,株式会社大曲仙北介護支援事業所,0591200019,,,12,,,,,
052043,0590400271,秋田県,大館市,有料老人ホーム　ふれあいの里観音堂,ユウリョウロウジンホーム　フレアイノサトカンノンドウ,地域密着型特定施設入居者生活介護（有料老人ホーム）,秋田県大館市字観音堂388番地,,40.282170699999990,140.573042300000000,0186-59-6160,0186-59-6170,9410001006062,株式会社タクト,0590400271,,,23,http://kk-tact.com/,,,,
052124,0590800033,秋田県,大仙市,有料老人ホーム　太田ふくし苑,ユウリョウロウジンホーム　オオタフクシエン,地域密着型特定施設入居者生活介護（有料老人ホーム）,大仙市太田町横沢字久保関北７１６番地１,,39.511844200000000,140.598850999999970,0187-88-2339,0187-88-2338,9410001008158,株式会社　　　サイトー商会,0590800033,,,0,,,,,
052124,0590800025,秋田県,大仙市,ハートライフ,ハートライフ,地域密着型特定施設入居者生活介護（有料老人ホーム）,秋田県大仙市大曲日の出町１丁目４２－２２,,39.444080700000000,140.475928899999980,0187-66-3737,0187-66-3737,2410002012396,有限会社　鈴貴,0590800025,,,18,,,,,
052094,0590900049,秋田県,鹿角市,地域密着型特定施設入居者生活介護有料老人ホーム　北の郷,チイキミッチャクガタトクテイシセツニュウキョシャセイカツカイゴユウリョウロウジンホームキタノサト,地域密着型特定施設入居者生活介護（有料老人ホーム）,秋田県鹿角市十和田大湯字前田29有料老人ホーム　北の郷,有料老人ホーム　北の郷,40.273075800000000,140.793888800000000,0186-30-3511,0186-35-3888,8410005003437,医療法人寿光会,0590900049,,,0,http://jyukoukai.com,,,,
054348,0592600027,秋田県,美郷町,すみれ荘,スミレソウ,地域密着型特定施設入居者生活介護（有料老人ホーム）,秋田県仙北郡美郷町本堂城回字若林１２２番地２,,39.472543100000000,140.588900600000000,0187-87-6215,0187-87-6216,4410002012031,有限会社さくらヘルパーセンター,0592600027,,,,,,,,
054348,0592600100,秋田県,美郷町,地域密着型特定施設入居者生活介護　ひらきの郷,チイキミッチャクガタトクテイシセツニュウキョシャセイカツカイゴ　ヒラキノサト,地域密着型特定施設入居者生活介護（有料老人ホーム）,秋田県仙北郡美郷町境田字下八百刈265,,39.402171600000000,140.517939000000070,0187-82-1165,0187-82-1991,4410002011685,株式会社ツインズ,0592600100,,,24,,,,,
072036,0790300677,福島県,郡山市,スマイルステージ五百渕,スマイルステージゴヒャクブチ,地域密着型特定施設入居者生活介護（有料老人ホーム）,福島県郡山市字名倉16-1,,37.377234500000036,140.363856299999950,024-953-8401,024-953-8402,,株式会社　アルコップ,0790300677,,,29,http://www.enjyu-g.com/,,,,
072044,0790400485,福島県,いわき市,介護付有料老人ホーム　月のうさぎ,カイゴツキユウリョウロウジンホームツキノウサギ,地域密着型特定施設入居者生活介護（有料老人ホーム）,福島県いわき市郷ヶ丘2-17-26,,37.027316200000000,140.905101100000000,0246-29-5531,0246-46-2503,,ゆうげんがいしゃ　けあーねっと・どばし,0790400485,,,,http://care-net.biz/07/k-dobashi,,,,
072036,0790300792,福島県,郡山市,介護付有料老人ホーム　縁,カイゴツキユウリョウロウジンホーム　エニシ,地域密着型特定施設入居者生活介護（有料老人ホーム）,富田東６丁目95,,37.422515900000000,140.375242800000020,024-983-6561,,2380005002786,医療法人　むつき会,0790300792,,,0,enishimegumi@yahoo.co.jp,,,,
072044,0790400550,福島県,いわき市,介護の森　きたしらど,カイゴノモリ　キタシラド,地域密着型特定施設入居者生活介護（有料老人ホーム）,福島県いわき市平北白土字ネキ内４９番地の１、５０番地の１,,37.051044800000000,140.916879500000000,０２４６－２１－４７５７,０２４６－２１－４７５７,,有限会社　いわきケアフォレスト,0790400550,,,,https://iwaki-careforest.com/,,,,
072087,0790800031,福島県,喜多方市,介護付有料老人ホーム　ベルハウス塩川,カイゴツキユウリョウロウジンホウム　ベルハウスシオカワ,地域密着型特定施設入居者生活介護（有料老人ホーム）,福島県喜多方市塩川町御殿場三丁目36,,37.595598500000000,139.883091600000000,0241-27-5321,0241-27-5331,1380001018234,株式会社ヴェルリンク,0790800031,,,,https://vellink.jp,,,,
072087,0790800049,福島県,喜多方市,きらりの家,キラリノイエ,地域密着型特定施設入居者生活介護（有料老人ホーム）,福島県喜多方市字台3581-13,,37.650530400000000,139.887423800000000,0241-23-2380,0241-23-2380,,株式会社　ＳＥＩ喜羅里,0790800049,,,18,http//www.seikirari.com,,,,
082198,0891900011,茨城県,牛久市,牛久コスモス園,ウシクコスモスエン,地域密着型特定施設入居者生活介護（有料老人ホーム）,茨城県牛久市小坂町3388-1,,35.971446200000000,140.196802299999940,029-830-8861,029-830-8863,,社会福祉法人　　若竹会,0891900011,,,,info@wakatake-kai.or.jp,,,,
082198,0891900078,茨城県,牛久市,介護付き　有料老人ホーム　柏田ヒルズ,カイゴツキ　ユウリョウロウジンホーム　カシワダヒルズ,地域密着型特定施設入居者生活介護（有料老人ホーム）,茨城県牛久市上柏田４丁目５３番地１０,,35.982730300000000,140.159364200000030,029-872-8135,029-830-7744,2050005008998,社会医療法人若竹会,0891900078,,,12,http://www.centralweb.sakura.ne.jp,,,,
102059,1090500263,群馬県,太田市,介護付有料老人ホーム　コスモス細谷,カイゴツキユウリョウロウジンホーム　コスモスホソヤ,地域密着型特定施設入居者生活介護（有料老人ホーム）,群馬県太田市細谷町１３４３－１,,36.276617900000000,139.348803600000000,0276-55-1701,0276-55-1704,,株式会社　ケア・コスモス,1090500263,,,0,http://carecosmos.co.jp,,,,
102059,1090500156,群馬県,太田市,介護付有料老人ホーム　ふる里,カイゴツキユウリョウロウジンホーム　フルサト,地域密着型特定施設入居者生活介護（有料老人ホーム）,群馬県　太田市　只上町　1319-6,,36.334012200000000,139.399934900000060,0276-37-8899,0276-37-9004,4070001001020,群馬郵便逓送　株式会社,1090500156,,,21,http://guntei.co.jp,,,,
112011,1190400182,埼玉県,川越市,ミモザ川越,ミモザカワゴエ,地域密着型特定施設入居者生活介護（有料老人ホーム）,埼玉県川越市大字的場2464番地2,,35.920366500000000,139.442122499999980,049-298-6922,049-298-6932,7010701015090,ミモザ株式会社,1190400182,,,0,http://www.mimoza-care.jp,,,,
112038,1192000048,埼玉県,川口市,まごころホーム三ツ和,マゴコロホームミツワ,地域密着型特定施設入居者生活介護（有料老人ホーム）,埼玉県川口市坂下町4-15-4,,35.826151700000000,139.738024900000030,048-287-6865,048-284-5635,,医療法人　あかつき会,1192000048,,,20,http//hatogaya-hp.or.jp,,,,
112011,1190400299,埼玉県,川越市,高齢者福祉施設　すまいる小江戸,コウレイシャフクシシセツスマイルコエド,地域密着型特定施設入居者生活介護（有料老人ホーム）,埼玉県川越市下老袋742-1高齢者福祉施設　すまいる小江戸,高齢者福祉施設　すまいる小江戸,35.937661200000015,139.532272499999980,049-227-0034,049-227-0074,3030001081777,シニアライフサポート株式会社,1190400299,,,16,https://www.royalk.jp/koedo/,,,,
111066,1196500340,埼玉県,さいたま市桜区,ミモザ浦和,ミモザウラワ,地域密着型特定施設入居者生活介護（有料老人ホーム）,埼玉県さいたま市桜区大字神田７１５番地,,35.875629400000000,139.608787700000000,０４８-８５１-２０３０,０４８-８５１-２０３１,7010701015090,ミモザ株式会社,1196500340,,,29,,,,,
122033,1290800307,千葉県,市川市,プレジールヴィラ市川　弐番館,プレジールヴィライチカワ　ニバンカン,地域密着型特定施設入居者生活介護（有料老人ホーム）,千葉県市川市須和田2-17-4,,35.737956000000000,139.912766400000000,047-300-7300,047-300-7301,,国分土地建物株式会社,1290800307,,,,http://www.plaisir-villa.jp/,,,,
122041,1290900693,千葉県,船橋市,介護付き有料老人ホームきゃろっと,カイゴツキユウリョウロウジンホームキャロット,地域密着型特定施設入居者生活介護（有料老人ホーム）,本町4-8-30,,35.700885100000010,139.991220699999980,047-774-3150,047-774-3151,8030005010463,医療法人社団協友会,1290900693,,,0,http://rc-funabashi.jp/,,,,
122386,1298600022,千葉県,いすみ市,ゆかり（愉花里）大原,ユカリ（ユカリ）オオハラ,地域密着型特定施設入居者生活介護（有料老人ホーム）,千葉県いすみ市大原8763-1,,35.252341800000000,140.389544600000020,0470-60-9577,0470-60-9578,,株式会社アングル,1298600022,,,0,http://www.yukari-gr.jp/wp/group/oohara/,,,,
122041,1290900453,千葉県,船橋市,有料老人ホームみさき,ユウリョウロウジンホームミサキ,地域密着型特定施設入居者生活介護（有料老人ホーム）,千葉県船橋市三咲4-23-15有料老人ホームみさき,有料老人ホームみさき,35.753961499999995,140.039576200000060,047-407-7780,047-407-7781,,医療法人社団　千葉光徳会,1290900453,,,0,,,,,
122033,1290800471,千葉県,市川市,アズハイム市川アネックス,アズハイムイチカワアネックス,地域密着型特定施設入居者生活介護（有料老人ホーム）,千葉県市川市須和田2丁目17番4号,,35.737703300000000,139.913288600000000,047-300-7300,047-300-7301,,株式会社アズパートナーズ,1290800471,,,,http://www.as-partners.co.jp/,,,,
122084,1291300323,千葉県,野田市,介護型サービス付き高齢者向け住宅なごみ中野台,カイゴガタサ-ビスツキコウレイシャムケジュウタクナゴミナカノダイ,地域密着型特定施設入居者生活介護（有料老人ホーム）,千葉県野田市中野台300,,35.947928556019455,139.855315830024720,04-7186-7805,04-7186-7806,,株式会社ライズ,1291300323,,,0,,,,,
122122,1291700027,千葉県,佐倉市,シャロームきこえ染井野,シャロームキコエソメイノ,地域密着型特定施設入居者生活介護（有料老人ホーム）,千葉県佐倉市染井野4-5-4,,35.716521805127520,140.192630248514200,043-460-5630,043-460-5631,7040002061245,有限会社ドリー夢,1291700027,,,0,http://www.shalom-kikoe.jp/,,,,
122327,1294200132,千葉県,白井市,リハモードホーム,リハモードホーム,地域密着型特定施設入居者生活介護（有料老人ホーム）,千葉県白井市根235-2リハモードヴィラ白井,リハモードヴィラ白井,35.774589300000000,140.039133600000000,047-497-1907,047-497-1925,,グリーンライフ東日本株式会社,1294200132,,,0,http://www.greenlife-inc.co.jp,,,,
122025,1290700077,千葉県,銚子市,地域密着型特定施設「みつばレジデンス」（介護付有料老人ホーム）,チイキミッチャクガタトクテイシセツ　「ミツバレジデンス」　（カイゴツキユウリョウロウジンホーム）,地域密着型特定施設入居者生活介護（有料老人ホーム）,千葉県銚子市豊里台1丁目1044番地の20,,35.788007500000000,140.708281800000000,0479-26-3400,0479-30-2110,3040001062297,銚子メディクス株式会社,1290700077,,,29,https://www.medycs.jp/,,,,
123293,1294400021,千葉県,栄町,ぱれっと,パレット,地域密着型特定施設入居者生活介護（有料老人ホーム）,千葉県印旛郡栄町安食2888,,35.836839500000000,140.235343300000070,0476-37-5611,0476-37-5663,,株式会社楽天堂,1294400021,,,0,https://rakutendo.net/,,,,
121053,1290500048,千葉県,千葉市緑区,ミモザおゆみ野,ミモザオユミノ,地域密着型特定施設入居者生活介護（有料老人ホーム）,千葉県千葉市緑区おゆみ野中央5-3-6,,35.558484200000000,140.170866599999950,043-291-8091,043-291-8093,,ミモザ株式会社,1290500048,,,29,http//www.mimoza-care.jp/,,,,
121011,1290100278,千葉県,千葉市中央区,アットホームケアセンター,アットホームケアセンター,地域密着型特定施設入居者生活介護（有料老人ホーム）,千葉県千葉市中央区仁戸名町７２１－１３,,35.587548000000000,140.158052600000020,043-312-7370,043-312-7370,,延寿グループ株式会社,1290100278,,,27,http://www.athomecare.co.jp/,,,,
131091,1390900049,東京都,品川区,ファミリアガーデン　品川,ファミリアガーデンシナガワ,地域密着型特定施設入居者生活介護（有料老人ホーム）,東京都品川区大崎３－２０－９,,35.617291600000000,139.723500200000000,03-5759-8186,03-5759-8187,,キヨタ・ライフケアサービス株式会社,1390900049,,,29,https://familiagarden-shinagawa.jp/,,,,
131113,1391100482,東京都,大田区,モナミ大田,モナミオオタ,地域密着型特定施設入居者生活介護（有料老人ホーム）,東京都大田区蒲田1－9－11,,35.566597700000000,139.720214200000000,03-3737-4828,03-3737-4828,5010802014126,株式会社　東京ライフケアサービス,1391100482,,,16,http://monami-ota.tokyo-lifecare.co.jp/,,,,
131199,1391900113,東京都,板橋区,医療法人社団健育会　ケアセンターけやき,イリョウホウジンシャダンケンイクカイ　ケアセンターケヤキ,地域密着型特定施設入居者生活介護（有料老人ホーム）,東京都板橋区桜川2-10-7,,35.758349100000000,139.679443399999970,03-5922-6322,03-3559-4712,6011405000058,医療法人社団健育会,1391900113,,,10,http://www.takekawa.gr.jp/keyaki/facilities/index.html,,,,
131237,1392300529,東京都,江戸川区,せらび篠崎,セラビシノザキ,地域密着型特定施設入居者生活介護（有料老人ホーム）,東京都江戸川区東篠崎1-5-2,,35.696284899999990,139.916200800000070,03-5666-6541,03-5666-6542,,株式会社日本ケアリンク,1392300529,,,0,http://www.j-carelink.com,,,,
132128,1393500150,東京都,日野市,サンスマイル日野,サンスマイルヒノ,地域密着型特定施設入居者生活介護（有料老人ホーム）,東京都日野市栄町4-22-3,,35.684280400000000,139.385950099999950,042-843-2868,042-843-2869,5010001146357,株式会社サンスマイル,1393500150,,,0,http://www.sunsmile39.com/about/index.html,,,,
142077,1492400179,神奈川県,茅ヶ崎市,スマイルコート円蔵,スマイルコートエンゾウ,地域密着型特定施設入居者生活介護（有料老人ホーム）,神奈川県茅ケ崎市円蔵2-7-6,,35.344591500000000,139.405188200000000,0467-50-1388,0467-50-3181,9040001021495,株式会社ケアネット徳洲会,1492400179,,,29,http://care-net.co.jp,,,,
142085,1472500063,神奈川県,逗子市,逗子パーク・ヴィラ,ズシパーク　・ゔィラ,地域密着型特定施設入居者生活介護（有料老人ホーム）,神奈川県逗子市小坪3-2-1,,35.300047200000000,139.560301900000000,0467-23-8600,0467-25-5037,3021001042539,逗子ヘルス・ケア株式会社,1472500063,,,23,http://www.health-care.co.jp/,,,,
142051,1492200413,神奈川県,藤沢市,花珠の家　ふじさわ,ハナダマノイエ　フジサワ,地域密着型特定施設入居者生活介護（有料老人ホーム）,神奈川県藤沢市菖蒲沢７９０,,35.401047300000000,139.442241700000070,0466-49-3287,0466-49-3288,2020001007809,株式会社日本アメニティライフ協会,1492200413,,,0,http://www.jala.co.jp/,,,,
142042,1492100316,神奈川県,鎌倉市,鎌倉ライフホームえん,カマクラライフホームエン,地域密着型特定施設入居者生活介護（有料老人ホーム）,神奈川県鎌倉市今泉3丁目18-6鎌倉乃えん,鎌倉乃えん,35.344389200000000,139.560908400000020,0467-41-1330,0467-41-1331,1021001005720,湘南乃えん株式会社,1492100316,,,28,http://shonannoen.com/,,,,
142034,1492000169,神奈川県,平塚市,悠悠みらい,ユウユウミライ,地域密着型特定施設入居者生活介護（有料老人ホーム）,神奈川県平塚市入野70,,35.352502600000000,139.319814899999980,0463-37-2801,0463-37-2811,9021002062308,株式会社ハートライフケア,1492000169,,,0,http://hlcare.net/,,,,
142034,1492000250,神奈川県,平塚市,ココファンメゾン四之宮,ココファンメゾンシノミヤ,地域密着型特定施設入居者生活介護（有料老人ホーム）,神奈川県平塚市四之宮1-3-66,,35.346964413275040,139.350039700000050,0463-25-5117,0463-25-5118,3010701020722,株式会社　学研ココファン,1492000250,,,18,http://www.cocofump.co.jp/,,,,
142051,1492200348,神奈川県,藤沢市,ミモザ湘南台新館,ミモザショウナンダイシンカン,地域密着型特定施設入居者生活介護（有料老人ホーム）,神奈川県藤沢市円行１－９－１３,,35.388030200000000,139.460157600000000,0466-42-1133,0466-42-1134,7010701015090,ミモザ株式会社,1492200348,,,29,https://www.mimoza-care.jp/base/syounandai-shinkan.html,,,,
142051,1492200603,神奈川県,藤沢市,ココファンメディカル藤沢,ココファンメディカルフジサワ,地域密着型特定施設入居者生活介護（有料老人ホーム）,神奈川県藤沢市本藤沢5－8－19,,35.358423400000010,139.469820199999960,0466-54-7631,0466-54-7632,3010701020722,株式会社学研ココファン,1492200603,,,28,http://www.cocofump.co.jp/,,,,
142051,1492200611,神奈川県,藤沢市,ココファンメゾン鵠沼,ココファンメゾンクゲヌマ,地域密着型特定施設入居者生活介護（有料老人ホーム）,神奈川県藤沢市本鵠沼４－２－５,,35.333989800000000,139.470554399999970,0466-90-4333,0466-90-4334,3010701020722,株式会社　学研ココファン,1492200611,,,29,http://www.cocofump.co.jp/facilities/detail/cm-kugenuma/,,,,
142051,1492200629,神奈川県,藤沢市,ココファンメゾン大庭,ココファンメゾンオオバ,地域密着型特定施設入居者生活介護（有料老人ホーム）,神奈川県藤沢市大庭5423-1ココファンメゾン大庭,ココファンメゾン大庭,35.363399600000000,139.451297599999970,0466-88-3151,0466-88-3152,3010701020722,株式会社　学研ココファン,1492200629,,,21,http://www.cocofump.co.jp/,,,,
142051,1492200850,神奈川県,藤沢市,藤沢ロマン館,フジサワロマンカン,地域密着型特定施設入居者生活介護（有料老人ホーム）,神奈川県藤沢市菖蒲沢538,,35.401191400000000,139.437361400000000,0466-49-1140,0466-49-1141,1021005000429,社会福祉法人　三つ葉会,1492200850,,,0,https://gardenia.or.jp/roman/,,,,
141101,1491000061,神奈川県,横浜市戸塚区,マリ・ド・ラ・パシオンの家,マリ・ド・ラ・パシオンノイエ,地域密着型特定施設入居者生活介護（有料老人ホーム）,神奈川県横浜市戸塚区原宿4-35-10,,35.375657500000000,139.499549000000000,045-858-3124,045-852-2132,6020002068169,有限会社マザー,1491000061,,,12,,,,,
152021,1590200208,新潟県,長岡市,介護付有料老人ホーム　アシスト高町,カイゴツキユウリョウロウジンホームアシストタカマチ,地域密着型特定施設入居者生活介護（有料老人ホーム）,長岡市高町2-59-363,,37.417021200000010,138.865265499999960,0258-39-6611,0258-39-6620,2110005011368,ながおか医療生活協同組合,1590200208,,,29,,,,,
152021,1590200513,新潟県,長岡市,介護付有料老人ホーム　おもしろ荘,カイゴツキユウリョウロウジンホーム　オモシロソウ,地域密着型特定施設入居者生活介護（有料老人ホーム）,新潟県長岡市北荷頃３４番地２,,37.460504400000000,138.984398899999970,0258-51-5185,0258-52-3145,4110001027969,奥越部品株式会社,1590200513,,,29,http://www.okuetsu-buhin.co.jp/care/,,,,
151017,1590100564,新潟県,新潟市北区,有料老人ホームくるみの杜,ユウリョウロウジンホームクルミノモリ,地域密着型特定施設入居者生活介護（有料老人ホーム）,新潟県新潟市北区葛塚３４８７番地,,37.923203800000000,139.219049000000040,025-278-7678,025-387-7220,4110001006881,株式会社大宝ランド・プロジェクト,1590100564,,,29,,,,,
