都道府県コード又は市町村コード,No,都道府県名,市区町村名,事業所名,事業所名カナ,サービスの種類,住所,方書（ビル名等）,緯度,経度,電話番号,FAX番号,法人番号,法人の名称,事業所番号,利用可能曜日,利用可能曜日特記事項,定員,URL,高齢者の方と障害者の方が同時一体的に利用できるサービス,介護保険サービスの指定状況,障害福祉サービスの指定状況,備考
012262,0177100716,北海道,砂川市,介護付高齢者住宅シニアレジデンスじけい,カイゴツキコウレイシャジュウタクシニアレジデンスジケイ,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,北海道砂川市西3条南11丁目3番20号,,43.477424900000000,141.900502999999960,0125-54-2301,0125-54-2302,1430001068067,株式会社オアゾ,0177100716,,,47,http://sakouju-jikei.com/,,,,
012343,0171300460,北海道,北広島市,介護付有料老人ホーム悠々,カイゴツキユウリョウロウジンホームユウユウ,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,北海道北広島市輪厚５５８番地１４３,,42.943955300000000,141.507510799999980,011-377-1101,011-377-1501,,医療法人社団翔仁会,0171300460,,,0,http://www.shojinkai.or.jp/,,,,
012301,0173501768,北海道,登別市,サポートハウスみどりの樹,サポートハウスミドリノキ,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,北海道登別市緑町1丁目1番地6サービス付き高齢者向け住宅サポートハウスみどりの樹,サービス付き高齢者向け住宅サポートハウスみどりの樹,42.400800000000000,141.094875099999970,0143-81-7272,0143-81-7171,6430001057684,株式会社　三樹,0173501768,,,30,http://sanju-noboribetsu.com,,,,
015784,0173602236,北海道,白老町,介護付有料老人ホーム「花つむぎ」,カイゴツキユウリョウロウジンホームハナツムギ,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,北海道白老郡白老町東町2丁目4番12号,,35.705436800000000,139.386678599999980,0144-82-2227,0144-85-5888,,医療法人社団玄洋会,0173602236,,,0,http://www.douousatou.or.jp/shiraoi/shiraoi_yu_hana.html,,,,
016314,0174701144,北海道,音更町,介護付高齢者専用賃貸住宅ピアしらかば,カイゴツキコウレイシャセンヨウチンタイジュウタクピアシラカバ,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,北海道河東郡音更町木野西通１５丁目５番４,,42.966160900000000,143.202816699999970,0155-32-2525,0155-32-2323,,株式会社しらかば,0174701144,,,29,http://www.shirakaba-group.com,,,,
012360,0171501299,北海道,北斗市,ハッピーライフ幸縁,ハッピーライフコウエン,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,北海道北斗市久根別３丁目４番１９号,,41.826920999999984,140.663316000000000,0138-73-2571,0138-85-6698,,有限会社ケア・アンド・ハート,0171501299,,,,,,,,
012360,0171501505,北海道,北斗市,サービス付き高齢者向け住宅ほっと,サービスツキコウレイシャムケジュウタクホット,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,北斗市本町5丁目16番9号,,41.875056500000000,140.645852099999960,0138-77-0777,0138-77-2777,7440005002098,社会福祉法人ひのき会,0171501505,,,0,https://www.hinokikai.jp/,,,,
012360,0171501596,北海道,北斗市,特定施設入居者生活介護サービス付き高齢者向け住宅北斗,トクテイシセツニュウキョシャセイカツカイゴサービスツキコウレイシャムケジュウタクホクト,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,北海道北斗市七重浜2丁目37番5号サービス付き高齢者向け住宅北斗,サービス付き高齢者向け住宅北斗,41.816020900000000,140.705154600000010,0138-48-7878,0138-48-7879,6440002008396,有限会社ホンマワークス,0171501596,,,0,http://hokuto-sakoujyu.com,,,,
011029,0170208169,北海道,札幌市北区,サービス付き高齢者向け住宅　ウィステリアＮ17,サービスツキコウレイシャムケジュウタク　ウィステリアエヌジュウナナ,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,北海道札幌市北区北17条西3丁目2番1号,,43.081348899999990,141.347961800000000,011-727-1722,011-727-1723,6430001025872,株式会社メディカルシステムネットワーク,0170208169,,,,http://www.msnw-wis.jp/n17/,,,,
011037,0170201487,北海道,札幌市東区,株式会社ノース・フィール　特定施設入居者生活介護ネオ,カブシキガイシャノース・フィール　トクテイシセツニュウキョシャセイカツカイゴネオ,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,札幌市東区北37条東28丁目6番10号,,43.104080800000000,141.395189599999980,011-789-7300,011-789-7400,,株式会社ノース・フィール,0170201487,,,48,http://north-feel.jp,,,,
022063,0270601198,青森県,十和田市,サービス付高齢者住宅リゾート「きずな」,サービスツキコウレイシャジュウタク　リゾート　キズナ,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,青森県十和田市大字三本木字一本木沢19-1,,40.641478900000000,141.234434299999970,0176-58-5520,0176-58-5521,8420001010964,株式会社エコー,0270601198,,,0,//care-net.biz/02/kizuna/,,,,
022071,0270700610,青森県,三沢市,シニアライフ大津,シニアライフオオツ,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,青森県三沢市大津二丁目１２－３７４,,40.682384900000000,141.419602100000020,0176-58-5057,0176-58-5015,8420005006018,社会福祉法人　楽晴会,0270700610,,,,ｈｔｔｐ：//www.rakuseikai.or.jp/,,,,
024465,0272701608,青森県,階上町,サービス付き高齢者向け住宅　双松苑,サービスツキコウレイシャムケジュウタク　ソウショウエン,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,青森県三戸郡階上町大字角柄折字餅粟久保４番地１,,40.439270400000000,141.574453599999970,０１７８－８８－１４６１,０１７８－８８－１０２５,,特定非営利活動法人　双松福祉会,0272701608,,,15,,,,,
032018,0370106684,岩手県,盛岡市,エイジングホーム健寿庵,エイジングホームケンジュアン,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,岩手県盛岡市下太田沢田22番地15エイジングホーム健寿庵,エイジングホーム健寿庵,39.698749300000000,141.113557000000010,019-656-7771,019-656-7772,3400001004832,株式会社いわて愛隣会,0370106684,,,,http://i-airinkai.co.jp,,,,
032018,0370105231,岩手県,盛岡市,サービス付き高齢者向け住宅ゆうあいの街,サービスツキコウレイシャムケジュウタクユウアイノマチ,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,岩手県盛岡市北飯岡1丁目2-25,,39.679249300000000,141.133203200000020,019-634-1100,019-634-1150,5400005000693,医療法人友愛会,0370105231,,,0,http://www.yu-ai.net,,,,
032158,0371500240,岩手県,奥州市,特定施設入居者生活介護事業所安親館,トクテイシセツニュウキョシャセイカツカイゴジギョウショアンシンカン,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,岩手県奥州市江刺愛宕字観音堂沖400番地1,,39.182962062944235,141.171363284655740,0197-31-2622,0197-31-1144,6400601000815,株式会社パセオ,0371500240,,,0,,,,,
042021,0470202771,宮城県,石巻市,サービス付き高齢者住宅はなことば石巻,サービスツキコウレイシャジュウタクハナコトバイシノマキ,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,宮城県石巻市駅前北通り一丁目14番21号,,38.438167500000000,141.306844100000030,0225-98-7803,0225-98-7804,7021001035175,プラウドライフ株式会社,0470202771,,,48,https://hanakotoba.co.jp/facility/ishinomaki.html,,,,
042056,0490500188,宮城県,気仙沼市,ケアハウス大谷春圃苑,ケアハウスオオヤシュンポエン,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,宮城県気仙沼市本吉町長根１５１番地１,,38.822010337251555,141.569122530445010,０２２６－２５－８１８２,０２２６－４４－２７２５,8370505000038,社会福祉法人春圃会,0490500188,,,35,syunpoen@ray.ocn.ne.jp,,,,
042072,0470701269,宮城県,名取市,まごころホーム美田園,マゴコロホームミタゾノ,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,美田園三丁目1-1,,38.159706500000000,140.922707900000000,022-382-7872,022-382-7874,,株式会社シルバーサポートまごころ,0470701269,,,,http://www.s-magokoro.com/content/ceo,,,,
042111,0471100503,宮城県,岩沼市,介護付き有料老人ホームルポたけくま,カイゴツキユウリョウロウジンホームルポタケクマ,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,宮城県岩沼市たけくま1丁目20番2号介護付き有料老人ホームルポたけくま,介護付き有料老人ホームルポたけくま,38.109364600000000,140.860789000000070,0223-25-2588,0223-25-2589,,株式会社ウェル,0471100503,,,60,http://www.well-nanten.jp/,,,,
042081,0470800525,宮城県,角田市,シルバーランド　ドンクマサーかくだ,シルバーランド　ドンクマサーカクダ,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,宮城県角田市梶賀字東40番地1号,,37.988520726046694,140.791645351589980,0224-87-6294,0224-87-8298,6370002018329,有限会社　ウェルファー,0470800525,,,,http://www.dnkmsa.co.jp/,,,,
042153,0471502658,宮城県,大崎市,介護付有料老人ホーム　穂波あんしん館,カイゴツキユウリョウロウジンホーム　ホナミアンシンカン,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,宮城県大崎市古川穂波三丁目７番５７号介護付有料老人ホーム　穂波あんしん館,介護付有料老人ホーム　穂波あんしん館,38.561345700000000,140.944193300000050,０２２９－４７－２０１０,０２２９－４７－２０１６,6370501000968,株式会社ファースト・ケア,0471502658,,,60,www.first-care.co.jp,,,,
042153,0471502708,宮城県,大崎市,介護付き有料老人ホーム和笑の家,カイゴツキユウリョウロウジンホームワショウノイエ,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,宮城県大崎市大幡字新田81,,38.557493832649220,140.964659742297400,0229-25-3817,0229-25-3818,5370202004113,有限会社穂乃香,0471502708,,,0,honoka-world.com,,,,
041025,0475203162,宮城県,仙台市宮城野区,アースサポートクオリア仙台高砂,アースサポートクオリアセンダイタカサゴ,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,宮城県仙台市宮城野区福室3丁目24番18号,,38.282411400000000,140.972981000000000,022-387-1300,022-387-1301,2011001027780,アースサポート株式会社,0475203162,,,66,http://www.earthsupport.co.jp,,,,
041025,0475202776,宮城県,仙台市宮城野区,特定施設入居者生活介護　ピーコムライフ鶴ケ谷,トクテイシセツニュウキョシャセイカツカイゴ　ピーコムライフツルガヤ,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,宮城県仙台市宮城野区鶴ケ谷東1-1-5ピーコムライフ鶴ケ谷,ピーコムライフ鶴ケ谷,38.288353388845290,140.924886083467070,022-766-8085,022-766-8086,,株式会社　ＰＣＬ,0475202776,,,43,http://www.momotarousan.com/index.php,,,,
041041,0475403267,宮城県,仙台市太白区,特定施設　第三白東苑,トクテイシセツ　ダイサンハクトウエン,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,宮城県仙台市太白区袋原4丁目35-35特定施設　第三白東苑,特定施設　第三白東苑,38.198607738904480,140.915499944180280,022-302-5514,022-306-2250,8370005001478,社会福祉法人　仙台ビーナス会,0475403267,,,30,http://sendai-venus.jp/,,,,
041050,0475504056,宮城県,仙台市泉区,サービス付き高齢者向け住宅こもれび（特定施設）,サービスツキコウレイシャムケジュウタクコモレビ（トクテイシセツ）,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,宮城県仙台市泉区泉中央南１４番地,,38.320281000000000,140.870622500000000,022-725-8505,022-725-8506,,医療法人　ならの杜,0475504056,,,,www.tanpopoclinic.jp,,,,
041033,0475302113,宮城県,仙台市若林区,アースサポートクオリア仙台大和町,アースサポートクオリアセンダイヤマトマチ,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,宮城県仙台市若林区大和町5丁目30番25号,,38.247925300000000,140.924395499999950,022-782-5711,022-782-6322,2011001027780,アースサポート株式会社,0475302113,,,0,http://www.earthsupport.co.jp,,,,
052019,0570126375,秋田県,秋田市,ゆきわり草,ユキワリソウ,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,秋田市川元むつみ町3-32,,39.708251600000000,140.104366000000030,018-823-5320,018-824-2751,4410001010894,株式会社　ＫＲＫコーポレーション,0570126375,,,0,http://yukiwarisou.co.jp,,,,
052019,0570119016,秋田県,秋田市,きらら特定施設入居者生活介護事業所竿燈通り,キララトクテイシセツニュウキョシャセイカツカイゴジギョウショカントウドオリ,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,秋田県秋田市大町二丁目5－1きららアーバンパレス,きららアーバンパレス,39.718847400000000,140.113535500000000,018-895-7265,018-895-7266,2410002002356,株式会社　きららホ－ルディングス,0570119016,,,30,http://kirara-tp.co.jp,,,,
052019,0570124990,秋田県,秋田市,特定施設入居者生活介護スマートホーム,トクテイシセツニュウキョシャセイカツカイゴスマートホーム,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,秋田県秋田市手形新栄町4番1号,,39.721411600000000,140.130033899999940,018-874-8843,018-874-8534,1410003002686,株式会社仁成堂総合ケアセンター,0570124990,,,0,http://www.smarthome-akita.com,,,,
052019,0570118265,秋田県,秋田市,介護付高齢者優良賃貸住宅ほのか,カイゴツキコウレイシャユウリョウチンタイジュウタクホノカ,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,秋田市広面字糠塚１０２－１,,39.726606000000000,140.150681699999950,018-884-7736,018-884-7737,5410001002825,株式会社　フォーエバー,0570118265,,,0,http://www.jkk-sotohp.or.jp/honoka/,,,,
052019,0570124099,秋田県,秋田市,みんなのまち,ミンナノマチ,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,秋田県秋田市新屋比内町22番22号,,39.672148505837930,140.085975313491870,018-828-2721,018-828-2730,8410001010370,セントシェアハウス株式会社,0570124099,,,30,http://www.ssh-minna.com/,,,,
052019,0570124263,秋田県,秋田市,サービス付き高齢者向け住宅しおさい,サービスツキコウレイシャムケジュウタクシオサイ,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,秋田市土崎港中央４丁目６－３３,,39.753292200000000,140.075614999999970,018-853-1037,018-853-1038,9410005000508,医療法人　運忠会,0570124263,,,0,http://www.tsuchizakihp.or.jp/shiosai/index.html,,,,
052019,0570119248,秋田県,秋田市,サービス付き高齢者向け住宅　優希,サービスツキコウレイシャムケジュウタク　ユウキ,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,秋田県秋田市南ヶ丘1丁目3番2号,,39.688588500000000,140.155299799999970,018-892-7108,018-892-7109,1050005007423,医療法人祥仁会,0570119248,,,0,,,,,
052019,0570117895,秋田県,秋田市,アルテンハウゼ手形住吉町,アルテンハウゼ　テガタスミヨシチョウ,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,秋田市手形住吉町1番3号三愛会ビル,三愛会ビル,39.725325000000000,140.130025299999940,018-874-7553,018-884-0525,2410005000530,医療法人　三愛会,0570117895,,,0,https://altenhause.jp/,,,,
052019,0570115865,秋田県,秋田市,仁井田福祉センター,ニイダフクシセンター,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,秋田県秋田市仁井田字切上240番地1,,39.683468900000000,140.128816199999960,018-829-5893,018-829-3117,2410001003644,エーピー福祉株式会社,0570115865,,,34,http://www.apwell.co.jp/,,,,
052124,0570825828,秋田県,大仙市,介護付き有料老人ホーム元気の郷,カイゴツキユウリョウロウジンホームゲンキノサト,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,秋田県大仙市横堀字杉下114番1,,39.494381700000000,140.545640999999930,0187-69-3933,0187-69-3931,2410001009641,元気でねット株式会社,0570825828,,,,http://genkidenet.jp/,,,,
053481,0572225662,秋田県,三種町,特定施設　やまぼうし,トクテイシセツ　ヤマボウシ,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,秋田県山本郡三種町浜田字上浜田1番地ー1特定施設　やまぼうし,特定施設　やまぼうし,40.103117600000000,139.998306599999980,0185-72-1133,0185-85-4700,1120005005403,医療法人　徳洲会,0572225662,,,,https://dragon.tokushukai.or.jp/,,,,
052027,0570225227,秋田県,能代市,JAあきた白神特定施設サービス付き高齢者向け住宅白神憩の郷,ジェイエイアキタシラカミトクテイシセツサービスツキコウレイシャムケジュウタクシラカミイコイノサト,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,秋田県能代市向能代字トトメキ106-89,,40.227765478157700,140.043929523055800,0185-88-8136,0185-88-8137,4410005003688,あきた白神農業協同組合,0570225227,,,40,http://akita-shirakami.jp,,,,
052019,0570121962,秋田県,秋田市,ひとむすび泉,ヒトムスビイズミ,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,秋田県秋田市泉北１丁目１３番５号,,39.735827150017464,140.100759166435980,018-827-3911,018-827-3912,7410001003714,株式会社いわま薬局,0570121962,,,20,http://iwama-ph.co.jp/,,,,
052019,0570124198,秋田県,秋田市,サ高住らいらっく外旭川,サコウジュウライラックソトアサヒカワ,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,秋田県秋田市外旭川字神田１１２番地,,39.747466548123796,140.102775397908770,018-868-1133,018-868-6644,4410001003667,来楽株式会社,0570124198,,,0,http://lilac-welfare.co.jp/smarts/index/1/,,,,
052019,0570124172,秋田県,秋田市,サービス付き高齢者向け住宅　拓稜ハウス土崎南,サービスツキコウレイシャムケジュウタク　タクリョウハウスツチザキミナミ,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,秋田県秋田市土崎港南二丁目４番４０号,,39.748384300000000,140.071584900000060,018-838-0636,018-857-0330,9410001004685,株式会社シンワ,0570124172,,,37,http://www.takuryo-care.jp,,,,
052019,0570125732,秋田県,秋田市,さらさ秋田駅前,サラサアキタエキマエ,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,秋田市中通4丁目17番15号,,39.714376200000000,140.128037299999960,018-827-5153,018-827-5154,8410001011823,株式会社ＪＡＷＡ秋田,0570125732,,,50,http://www.jawa-akita.com,,,,
