都道府県コード又は市町村コード,No,都道府県名,市区町村名,事業所名,事業所名カナ,サービスの種類,住所,方書（ビル名等）,緯度,経度,電話番号,FAX番号,法人番号,法人の名称,事業所番号,利用可能曜日,利用可能曜日特記事項,定員,URL,高齢者の方と障害者の方が同時一体的に利用できるサービス,介護保険サービスの指定状況,障害福祉サービスの指定状況,備考
141071,1490700281,神奈川県,横浜市磯子区,悠ＹＯＵ療養通所,ユウユウリョウヨウツウショ,指定療養通所介護,横浜市磯子区原町6-15ライオンズマンション根岸103,ライオンズマンション根岸103,35.417417600000000,139.628228400000000,045-349-4911,045-349-4912,5020001058601,悠の木株式会社,1490700281,,,0,http://www.yu-noki.co.jp,,,,
141372,1495600395,神奈川県,川崎市麻生区,ゆりがおか療養デイサービスセンター,ユリガオカリョウヨウデイサービスセンター,指定療養通所介護,神奈川県川崎市麻生区高石5-1-39,,35.607228200000000,139.520244300000000,044-712-3402,044-712-3405,2020001007809,株式会社日本アメニティーライフ協会,1495600395,,,0,,,,,
141313,1475002828,神奈川県,川崎市川崎区,医療法人　啓和会野末デイサービスセンター,イリョウホウジン　ケイワカイノズエデイサービスセンター,指定療養通所介護,神奈川県川崎市川崎区京町3-32-1京町ビル1F,京町ビル1F,35.506143293262500,139.697711318817000,044-333-8773,044-366-8764,8020005007650,医療法人　啓和会,1475002828,,,0,http://www.keiwa-kai.or.jp/,,,,
141313,1495000612,神奈川県,川崎市川崎区,療養通所介護まこと,リョウヨウツウショカイゴマコト,指定療養通所介護,神奈川県川崎市川崎区大師駅前1-2-9,,35.533649900000000,139.726612900000000,044-280-6676,044-280-6176,1020005007673,医療法人　誠医会,1495000612,,木曜日は障害児サービスのみの対応,9,http://daishist.org/,,,,
141534,1492601693,神奈川県,相模原市南区,ぴっころもんど　さがみはら,ピッコロモンド　サガミハラ,指定療養通所介護,神奈川県相模原市南区大野台3-25-19エンプレス102,エンプレス102,35.550666500000000,139.400669800000000,042-768-7173,042-768-7174,6012305001583,一般社団法人　なれっじ・ネットワーク,1492601693,,,0,http://tampopo-piccolo.com/,,,,
141526,1472607702,神奈川県,相模原市中央区,ハローケアセンター,ハローケアセンター,指定療養通所介護,神奈川県相模原市中央区相模原6-24-14光南ビル1階,光南ビル1階,35.574355800000000,139.375884500000000,042-730-5831,042-730-5832,3021001016451,株式会社　プラスキュアー,1472607702,,夏季休日：8/13~8/15　年末年始休日：12/29~1/3,9,http://www.hellonurse.co.jp/dayservice.html,,,,
182010,1870102462,福井県,福井市,療養通所介護仁愛,リョウヨウツウショカイゴジンアイ,指定療養通所介護,福井市乾徳４丁目４番１０号,,36.071629800000000,136.205645200000000,0776-97-8011,0776-97-8022,,株式会社　仁愛ケアサービス,1870102462,,利用者の要望により土・日・祝日も相談に応じる,0,,,,,
214043,2172600971,岐阜県,池田町,療養通所介護サンビレッジ新生苑,リョウヨウツウショカイゴ　サンビレッジシンセイエン,指定療養通所介護,岐阜県揖斐郡池田町本郷１５０１番地,,35.444033500000000,136.575547800000000,0585-45-5545,0585-45-7131,,社会福祉法人新生会,2172600971,,延長なし,3,https://www.sun-village.jp/,,,,
232122,2373101837,愛知県,安城市,レスパイトステーション安あん,レスパイトステーションアンアン,指定療養通所介護,愛知県安城市赤松町的場145番地,,34.934393400000000,137.061809400000000,0566-91-8765,0566-91-8764,6180301017629,株式会社ＬＩＢＳ,2373101837,,,0,http://lib-s.com/,,,,
231088,2390800247,愛知県,名古屋市瑞穂区,療養通所介護オアシスセンター,リョウヨウツウショカイゴオアシスセンター,指定療養通所介護,竹田町３丁目１１サンライズ江副1階,サンライズ江副1階,35.139306277479800,136.923755286470000,052-750-7070,052-750-7071,,セキスイオアシス株式会社,2390800247,,,0,http://www.sekisui-oasis.com/,,,,
252107,2571300363,滋賀県,野洲市,デイケアセンターなかさと,デイケアセンターナカサト,指定療養通所介護,滋賀県野洲市八夫2077,,35.088773500000000,136.021453700000000,077-589-8310,077-589-8311,2160005008830,医療法人周行会,2571300363,,,0,http://www.konan-psy.or.jp,,,,
252077,2590700106,滋賀県,守山市,療養通所めばえ,リョウヨウツウショメバエ,指定療養通所介護,滋賀県守山市石田町422番地社協石田ケアセンター,社協石田ケアセンター,35.069374500000000,135.979028000000000,077-585-8886,077-585-7611,8160005008809,社会福祉法人守山市社会福祉協議会,2590700106,,営業日は火曜日、水曜日、金曜日,0,,,,,
252034,2590300246,滋賀県,長浜市,療養通所介護　まほろば,リョウヨウツウショカイゴ　マホロバ,指定療養通所介護,滋賀県長浜市下坂中町200番地1,,35.365072300000000,136.284051900000000,0749-68-4027,0749-68-4010,,社会福祉法人近江幸楽会,2590300246,,,0,http：//o-kourakukai.or.jp,,,,
252018,2570101192,滋賀県,大津市,ケアサポートリブ,ケアサポートリブ,指定療養通所介護,滋賀県大津市仰木の里東一丁目15-20,,35.101202500000000,135.893390200000000,077-573-9508,077-573-2992,,有限会社ケアサポートリブ,2570101192,,12/29～1/3はお休み,0,http://carelive.jp,,,,
252131,2560590016,滋賀県,東近江市,公益社団法人滋賀県看護協会療養通所介護事業所,コウエキシャダンホウジンシガケンカンゴキョウカイリョウヨウツウショカイゴジギョウショ,指定療養通所介護,滋賀県東近江市八日市上之町1番39号公益社団法人滋賀県看護協会在宅ケアセンターみのり,公益社団法人滋賀県看護協会在宅ケアセンターみのり,35.114000100000000,136.204476200000000,0748-23-8654,0748-23-9077,8160005008346,公益社団法人滋賀県看護協会,2560590016,,,5,,,,,
272132,2794500104,大阪府,泉佐野市,関西メディカルサポート療養型デイサービスセンター,カンサイメディカルサポートリョウヨウガタデイサービスセンター,指定療養通所介護,大阪府泉佐野市中町1丁目4番32号,,34.401775900000000,135.317652200000000,072-458-3458,072-458-8802,,有限会社　オフィス環,2794500104,,,,,,,,
273414,2775400381,大阪府,忠岡町,療養通所介護アネトス,リョウヨウツウショカイゴアネトス,指定療養通所介護,大阪府泉北郡忠岡町忠岡東１丁目１５番２８号,,34.488270400000000,135.397998600000000,0725-32-2884,0725-32-2885,,医療法人　真嶋医院,2775400381,,毎年８月１４日～８月１６日及び１２月３０日～翌年１月３日は休みとする,0,,,,,
271209,2792000461,大阪府,大阪市住吉区,ナーシングデイやすらぎ,ナーシングデイヤスラギ,指定療養通所介護,大阪府大阪市住吉区帝塚山東五丁目７番１１-１０５号,,34.613884000000000,135.498090300000000,06-6655-1517,06-6655-1518,9120005008869,医療法人ハートフリーやすらぎ,2792000461,,,,http://heartfree.or.jp/,,,,
271446,2776302073,大阪府,堺市西区,ペガサスレスパイトケアセンター,ペガサスレスパイトケアセンター,指定療養通所介護,大阪府堺市西区鳳北町10丁7番地ペガサスセンタービル1Ｆ,ペガサスセンタービル1Ｆ,34.544859100000000,135.461552800000000,072-262-0006,072-262-0056,6120105001173,社会医療法人ペガサス,2776302073,,,0,http://www.pegasus.or.jp/,,,,
282014,2874004738,兵庫県,姫路市,あおぞら療養看護センター,アオゾラリョウヨウカンゴセンター,指定療養通所介護,姫路市宮上町1丁目78-2,,34.830506100000000,134.714182400000000,079-285-4700,079-285-4715,,株式会社　アイ・ティー・スリー,2874004738,,,6,,,,,
282073,2873301630,兵庫県,伊丹市,伊丹市訪問看護療養通所介護事業所,イタミシホウモンカンゴリョウヨウツウショカイゴジギョウショ,指定療養通所介護,伊丹市中野西1丁目１４１番地,,34.787861200000000,135.385207100000000,072-784-1295,072-784-9995,1140005018080,社会福祉法人　伊丹市社会福祉事業団,2873301630,,,,http://jigyoudan-itami-hyogo.jp/,,,,
282073,2893300372,兵庫県,伊丹市,療養型デイサービスHIKARI,リョウヨウガタデイサービスヒカリ,指定療養通所介護,兵庫県伊丹市山田5丁目3-3スギ薬局2階,スギ薬局2階,34.772241000000000,135.384393200000000,072-781-8500,072--781-8511,,株式会社ナッセ,2893300372,,12/30～1/3は冬季休業,4,care-village@necess.jp,,,,
282049,2870905045,兵庫県,西宮市,ナーシングデイうぃずゆー,ナーシングデイウィズユー,指定療養通所介護,兵庫県西宮市樋之池町24-4,,34.750730800000000,135.318660400000000,0798-75-1136,0798-75-1146,,在宅ケアサービスまどか,2870905045,,,0,madokakaiwai.okoshi-yasu.net,,,,
282162,2872100546,兵庫県,高砂市,療養通所介護　まごころ,リョウヨウツウショカイゴ　マゴコロ,指定療養通所介護,高砂市荒井町御旅1丁目２-３９荒井ビル　１F,荒井ビル　１F,34.764164743872100,134.795322174343000,079-444-4533,079-444-4555,6140001043581,株式会社まごころケアー研究センター,2872100546,,状態に合わせて相談に応じていきます。（連休に関しては家族様の意向を取りながら行っています）,1,https://www.magokoro-care.net/,,,,
283819,2872800400,兵庫県,稲美町,療養通所介護事業所　ひだまり畑,リョウヨウツウショカイゴジギョウショ　ヒダマリバタケ,指定療養通所介護,加古郡稲美町加古5141番地,,34.760783500000000,134.907590400000000,090-3675-8184,079-492-7102,3140005009210,社会福祉法人　稲美町社会福祉協議会,2872800400,,ただし、管理者が指定した日、国民の祝日及び12月29日～1月3日までを除きます。,5,,,,,
281107,2875103331,兵庫県,神戸市中央区,デイナーシング　ぐらんど,デイナーンシグ　グランド,指定療養通所介護,兵庫県神戸市中央区脇浜町3丁目5-22-2デイサービスぐらんど,デイサービスぐらんど,34.700243300000000,135.208926400000000,078-221-4411,078-221-6611,7140001003436,株式会社さんゆう,2875103331,,12/31～1/3の年末年始,0,http://3-u.link/,,,,
281077,2870701592,兵庫県,神戸市須磨区,MEIN　HAUS　デイ,マインハウス　デイ,指定療養通所介護,神戸市須磨区大手町6丁目2-11,,34.659051800000000,135.129397100000000,078-731-0055,078-731-0885,3140005004491,思葉会,2870701592,,,9,https：//meinhaus1001.com,,,,
342076,3491501759,広島県,福山市,児童発達支援ステーション　慧,ジドウハッタツシエンステーション　アカリ,指定療養通所介護,広島県福山市佐波町字白地蔵296番地1,,0.000000000000000,0.000000000000000,084-961-3155,084-999-0333,,株式会社　FUKUDA,3491501759,,,6,,,,,
362042,3670400484,徳島県,阿南市,公益社団法人卓島県看護協会療養通所介護事業所あなん,コウエキシャダンホウジントクシマケンカンゴキョウカイリョウヨウツウショカイゴジギョウショアナン,指定療養通所介護,徳島県阿南市那賀川町苅屋325番地2,,33.950232600000000,134.662778800000000,0884-21-2230,0884-21-2231,,公益社団法人徳島県看護協会,3670400484,,,0,http://www.toku-na.jp,,,,
373249,3771200528,香川県,小豆島町,ケアサポートつばさ療養通所介護,株式会社ケアサポートツバサ,指定療養通所介護,香川県小豆郡小豆島町神懸通甲１６６２－１,,34.491846300000000,134.302569900000000,０８７９－８２－５１２７,０８７９－８１５１３４,,ケアサポートつばさ療養通所介護,3771200528,,月曜日～金曜日まで祭日も営業し家族の負担軽減に努めます。,5,,,,,
372013,3770107435,香川県,高松市,花ファミリーケア,ハナファミリーケア,指定療養通所介護,香川県高松市松島町２丁目１２番８号,,34.338718555136600,134.065303266934000,878022237,878022238,,一般社団法人　在宅療養ネットワーク,3770107435,,祝日に関して…利用者様の体調管理必要時は、相談に応じます。,6,,,,,
372013,3790100717,香川県,高松市,ゆずぽっぷ,ユズポップ,指定療養通所介護,香川県高松市松島町2丁目12番8号,,34.338693600000000,134.065227800000000,878022237,878022238,,一般社団法人　在宅療養ネットワーク,3790100717,,祝日に関して…利用者様の体調管理必要時は、相談に応じます。,9,,,,,
382035,3870301771,愛媛県,宇和島市,ナーシングデイゆらり,ナーシングデイユラリ,指定療養通所介護,愛媛県宇和島市宮下甲８５３番地1,,33.211496800000000,132.550355600000000,0895-28-6810,0895-28-6772,2500005007302,一般社団法人在宅ケアサポートゆらり,3870301771,,,6,tatsuko_s_yura_817@yahoo.co.jp,,,,
382019,3870105867,愛媛県,松山市,済生会なでしこハウス,サイセイカイナデシコハウス,指定療養通所介護,愛媛県松山市山西町846-1,,33.851445111590900,132.722040725613000,089-992-9326,089-992-9327,3010405001696,社会福祉法人恩賜財団済生会支部愛媛県済生会,3870105867,,暴風など送迎が困難であると判断した場合、休みとさせていただくことがあります。,13,http://saimatsu-houmon.com/,,,,
382019,3870110644,愛媛県,松山市,療養通所介護ひなたぼっこ１,リョウヨウツウショカイゴヒナタボッコイチ,指定療養通所介護,愛媛県松山市平井町甲3250番地5,,33.807115026450900,132.819140888794000,089-970-6330,089-955-7881,5011005003775,公益財団法人日本訪問看護財団,3870110644,,,0,https://jvnf.or.jp/hinatabokko/,,,,
382019,3870110651,愛媛県,松山市,療養通所介護ひなたぼっこ２,リョウヨウツウショカイゴヒナタボッコニ,指定療養通所介護,愛媛県松山市平井町甲3250-5,,33.807132855954600,132.819124795540000,089-970-6330,089-955-7881,5011005003775,公益財団法人日本訪問看護財団,3870110651,,,,https://jvnf.or.jp/hinatabokko/,,,,
382035,3870300948,愛媛県,宇和島市,医師会通所看護　さくらまち,イシカイツウショカンゴ　サクラマチ,指定療養通所介護,宇和島市　桜町1番50号,,33.214888500000000,132.564871000000000,0895-24-3987,0895-23-5322,4500005006987,一般社団法人　宇和島医師会,3870300948,,,7,https://uwajima-med.jp/nursing.html,,,,
402028,4071503165,福岡県,大牟田市,福岡県済生会ナースデイなでしこ,フクオカケンサイセイカイナースデイナデシコ,指定療養通所介護,福岡県大牟田市田隈599-18済生会大牟田ライフケア院１階,済生会大牟田ライフケア院１階,33.058047331109500,130.469681015344000,0944-53-3000,0944-56-5858,3010405001696,社会福祉法人恩賜財団済生会,4071503165,,,0,http://www.omuta-saiseikai.jp/,,,,
401340,4091100620,福岡県,福岡市南区,楽らく療養通所プルーンベリーハウス,ラクラクリョウヨウツウショプルーンベリーハウス,指定療養通所介護,福岡県福岡市南区野多目1丁目10-331階,1階,33.542097397954200,130.425224530688000,092-984-1413,092-982-0601,,株式会社アイランドケア,4091100620,,,,https://rakusapo.net/,,,,
412015,4160190031,佐賀県,佐賀市,佐賀県看護協会　療養通所介護事業所,サガケンカンゴキョウカイ　リョウヨウツウショカイゴジギョウショ,指定療養通所介護,佐賀市緑小路6番10号,,33.260237400000000,130.283861900000000,0952-29-7633,0952-29-7680,,公益社団法人　佐賀県看護協会,4160190031,,利用者の要望により、事業所が必要と認めたときは、営業日外、営業時間外も対応いたします。,9,http://www.nonohana-saga.org/,,,,
462080,4670800673,鹿児島県,出水市,レストケア出水在宅医療センター(レストケア出水　デイ・ホスピスセンター蘭）,レストケアイズミザイタクイリョウセンター（レストケアイズミ　デイ・ホスピスセンターラン）,指定療養通所介護,上知識町806番地,,32.081603200000000,130.341017800000000,0996-63-1100,0996-63-2345,,株式会社　エルリストン,4670800673,,,18,http://www5.synapse.ne.jp/restcare/aisatsu.htm,,,,
462080,4670800913,鹿児島県,出水市,レストケア出水在宅医療センター,レストケアイズミザイタクイリョウセンター,指定療養通所介護,鹿児島県出水市上知識町806番地,,32.081603200000000,130.341017800000000,0996-63-1100,0996-63-2345,,株式会社　エルリストン,4670800913,,,0,restcare.co.jp,,,,
462012,4670107921,鹿児島県,鹿児島市,療養通所介護事業所みなみ風,リョウヨウツウショカイゴジギョウショミナミカゼ,指定療養通所介護,鹿児島市下竜尾町10-3,,31.604139914544300,130.560492637526000,099-813-7327,099-813-7308,,公益社団法人鹿児島共済会,4670107921,,,9,http://www.nanpuh.or.jp/,,,,
462241,4674400157,鹿児島県,伊佐市,整形外科松元病院療養通所介護,セイケイゲカマツモトビョウインリョウヨウツウショカイゴ,指定療養通所介護,鹿児島県伊佐市大口里491-2,,32.060888648675000,130.604241262566000,0995-22-1101,0995-22-2946,,医療法人恵明会,4674400157,,盆休み、年末年始休みあり,,http://www.matsumoto-hp.net/,,,,
